_id,Arrest_Year,Arrest_Month,EventID,ArrestID,PersonID,Perceived_Race,Sex,Age_group__at_arrest_,Youth_at_arrest__under_18_years,ArrestLocDiv,StripSearch,Booked,Occurrence_Category,Actions_at_arrest___Concealed_i,Actions_at_arrest___Combative__,Actions_at_arrest___Resisted__d,Actions_at_arrest___Mental_inst,Actions_at_arrest___Assaulted_o,Actions_at_arrest___Cooperative,SearchReason_CauseInjury,SearchReason_AssistEscape,SearchReason_PossessWeapons,SearchReason_PossessEvidence,ItemsFound,ObjectId
12126,2021,Apr-June,1002155,6047731.0,328424,South Asian,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,1.0,None,None,None,None,None,12126
12127,2021,Oct-Dec,1015083,6029598.0,313877,White,F,Aged 45 to 54 years,Not a youth,11,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,12127
12128,2021,Apr-June,1003366,6035343.0,322634,White,M,Aged 25 to 34 years,Not a youth,32,,1.0,Assault,,,,,,,None,None,None,None,None,12128
12129,2021,Apr-June,1024250,6045758.0,302901,Middle-Eastern,M,Aged 35 to 44 years,Not a youth,51,,1.0,LLA,1.0,1.0,,1.0,,,None,None,None,None,None,12129
12130,2021,July-Sept,1017304,6021798.0,300572,Black,M,Aged 45 to 54 years,Not a youth,XX,,1.0,Harassment/Threatening,,,,,,1.0,None,None,None,None,None,12130
12131,2021,July-Sept,1029331,6020520.0,332790,White,M,Aged 35 to 44 years,Not a youth,42,,,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,12131
12132,2020,July-Sept,1036030,6059469.0,301474,White,M,Aged 25 to 34 years,Not a youth,XX,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,12132
12133,2021,Oct-Dec,1003406,6051034.0,313877,White,F,Aged 45 to 54 years,Not a youth,XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,12133
12134,2020,Jan-Mar,1035588,6002902.0,318191,White,M,Aged 25 to 34 years,Not a youth,XX,,1.0,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,12134
12135,2021,Oct-Dec,1042347,6022249.0,315182,White,M,Aged 35 to 44 years,Not a youth,XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,12135
12136,2020,Jan-Mar,1025978,6042302.0,318937,Black,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Robbery & Theft,,1.0,,1.0,,,0,0,0,1,0,12136
12137,2021,Jan-Mar,1043922,6040557.0,314340,East/Southeast Asian,M,Aged 45 to 54 years,Not a youth,23,,1.0,Drug Related,,,,,,1.0,None,None,None,None,None,12137
12138,2020,July-Sept,1054795,6018599.0,301474,White,M,Aged 25 to 34 years,Not a youth,XX,,,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,12138
12139,2021,Oct-Dec,1040047,6035572.0,313877,White,F,Aged 45 to 54 years,Not a youth,XX,,1.0,Robbery/Theft,,,,,,,None,None,None,None,None,12139
12140,2021,Oct-Dec,1002403,6060537.0,313877,White,F,Aged 45 to 54 years,Not a youth,11,,1.0,FTA/FTC/Compliance Check/Parollee,,,,1.0,,,None,None,None,None,None,12140
12141,2021,Oct-Dec,1034906,6020322.0,313877,White,F,Aged 45 to 54 years,Not a youth,XX,,,Robbery/Theft,,,,,,,None,None,None,None,None,12141
12142,2021,Oct-Dec,1045328,6037669.0,313877,White,F,Aged 45 to 54 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,12142
12143,2021,Oct-Dec,1024179,6060045.0,313877,White,F,Aged 45 to 54 years,Not a youth,11,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12143
12144,2021,Oct-Dec,1059556,6019304.0,313877,White,F,Aged 45 to 54 years,Not a youth,XX,,,Police Category - Administrative,,,,1.0,,,None,None,None,None,None,12144
12145,2020,Jan-Mar,1039279,6033560.0,327102,White,M,Aged 25 to 34 years,Not a youth,54,1.0,1.0,Warrant,,,,,,,1,0,1,0,0,12145
12146,2020,Oct-Dec,1045425,6032500.0,327102,White,M,Aged 25 to 34 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,12146
12147,2021,Jan-Mar,1038653,6036776.0,327102,White,M,Aged 25 to 34 years,Not a youth,XX,,,Break and Enter,,,,,,1.0,None,None,None,None,None,12147
12148,2021,Apr-June,1054715,6013541.0,327102,White,M,Aged 25 to 34 years,Not a youth,54,,1.0,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,12148
12149,2021,July-Sept,1045699,6026540.0,327102,White,M,Aged 25 to 34 years,Not a youth,54,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,12149
12150,2021,Oct-Dec,1042130,6004174.0,327102,White,M,Aged 25 to 34 years,Not a youth,54,,1.0,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,12150
12151,2020,Apr-June,1013405,6037771.0,309854,White,M,Aged 45 to 54 years,Not a youth,11,,1.0,Assault & Other crimes against persons,,1.0,,,,,None,None,None,None,None,12151
12152,2021,Apr-June,1007375,6015320.0,321145,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related,,,,,,,None,None,None,None,None,12152
12153,2020,Oct-Dec,1036423,6034253.0,306298,White,M,Aged 25 to 34 years,Not a youth,32,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12153
12154,2020,Jan-Mar,1029115,6056834.0,323619,White,M,Aged 55 to 64 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,12154
12155,2021,July-Sept,1038384,6056561.0,332881,White,F,Aged 55 to 64 years,Not a youth,XX,,,Robbery/Theft,,,,,,1.0,None,None,None,None,None,12155
12156,2021,Jan-Mar,1008414,6026679.0,321867,White,M,Aged 55 to 64 years,Not a youth,XX,,1.0,Assault,,,,,,1.0,None,None,None,None,None,12156
12157,2021,Jan-Mar,1036832,6062520.0,311234,White,M,Aged 45 to 54 years,Not a youth,XX,,,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12157
12158,2020,Oct-Dec,1031789,6060276.0,325622,White,F,Aged 25 to 34 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12158
12159,2020,Jan-Mar,1012794,6034059.0,336770,White,M,Aged 45 to 54 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,12159
12160,2020,July-Sept,1019126,6037718.0,320721,White,M,Aged 35 to 44 years,Not a youth,XX,,,Harassment & Threatening,,,,,,,None,None,None,None,None,12160
12161,2021,Jan-Mar,1056369,6030707.0,320721,White,M,Aged 35 to 44 years,Not a youth,54,,1.0,Assault,,,,,,1.0,None,None,None,None,None,12161
12162,2021,July-Sept,1021207,6010693.0,320721,White,M,Aged 35 to 44 years,Not a youth,55,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,12162
12163,2020,Apr-June,1008143,6001869.0,303206,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,12163
12164,2021,Apr-June,1044229,6021183.0,304661,Black,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Drug Related,,,,,,,1,0,0,1,0,12164
12165,2020,July-Sept,1014129,6037892.0,336668,Black,F,Aged 25 to 34 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12165
12166,2021,Apr-June,1023361,6052210.0,336668,White,F,Aged 25 to 34 years,Not a youth,XX,,1.0,Other Offence,,,,,,1.0,None,None,None,None,None,12166
12167,2021,July-Sept,1022685,6019505.0,310018,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,12167
12168,2020,Jan-Mar,1026691,6030915.0,315690,Black,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Drug Related,,,,,,1.0,1,1,0,0,1,12168
12169,2020,Apr-June,1045399,6041271.0,315690,Black,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Drug Related,,,,,,1.0,1,0,1,1,0,12169
12170,2021,Jan-Mar,1045257,6056114.0,315690,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,12170
12171,2021,Jan-Mar,1009173,6050920.0,315690,Black,M,Aged 35 to 44 years,Not a youth,XX,1.0,1.0,Drug Related,,,,,,,0,0,0,1,0,12171
12172,2020,Oct-Dec,1043676,6016643.0,330038,White,M,Aged 45 to 54 years,Not a youth,12,,1.0,Warrant,,,,,,1.0,None,None,None,None,None,12172
12173,2020,Oct-Dec,1025736,6020316.0,307815,Black,M,Aged 45 to 54 years,Not a youth,23,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12173
12174,2020,Jan-Mar,1045281,6006717.0,321612,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,XX,,,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,12174
12175,2020,Jan-Mar,1008227,6027268.0,321612,Latino,M,Aged 25 to 34 years,Not a youth,22,,1.0,Warrant,,,,,,1.0,None,None,None,None,None,12175
12176,2020,Apr-June,1033049,6027875.0,321612,Latino,M,Aged 25 to 34 years,Not a youth,31,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,12176
12177,2020,Oct-Dec,1016111,6058735.0,321612,Latino,M,Aged 25 to 34 years,Not a youth,31,,1.0,Harassment & Threatening,,,,,,1.0,None,None,None,None,None,12177
12178,2021,Oct-Dec,1036296,6046020.0,321612,Latino,M,Aged 25 to 34 years,Not a youth,31,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,12178
12179,2020,Jan-Mar,1054992,6007623.0,322634,Black,M,Aged 25 to 34 years,Not a youth,52,1.0,1.0,Assault & Other crimes against persons,,,,,,,1,1,1,1,1,12179
12180,2020,Apr-June,1040936,6035306.0,322634,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,12180
12181,2020,July-Sept,1039405,6026836.0,322634,Black,M,Aged 25 to 34 years,Not a youth,52,1.0,1.0,Assault & Other crimes against persons,,1.0,1.0,,,,1,0,0,0,0,12181
12182,2020,Oct-Dec,1036159,6028559.0,322634,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12182
12183,2020,Apr-June,1041562,6024638.0,310776,White,M,Aged 35 to 44 years,Not a youth,55,,1.0,Mischief & Fraud,,,,,,,None,None,None,None,None,12183
12184,2021,July-Sept,1031843,6031747.0,310776,White,M,Aged 35 to 44 years,Not a youth,55,,1.0,Break and Enter,,,,1.0,,,None,None,None,None,None,12184
12185,2021,Oct-Dec,1031843,6000479.0,310776,White,M,Aged 35 to 44 years,Not a youth,55,,1.0,Break and Enter,,,,,,,None,None,None,None,None,12185
12186,2021,Oct-Dec,1015907,6018474.0,310776,White,M,Aged 35 to 44 years,Not a youth,55,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12186
12187,2020,July-Sept,1024365,6047431.0,316238,White,M,Aged 25 to 34 years,Not a youth,41,1.0,1.0,Drug Related,1.0,,,,,,1,0,0,1,0,12187
12188,2020,Jan-Mar,1016584,6058489.0,333815,Black,F,Aged 35 to 44 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,12188
12189,2020,July-Sept,1007729,6027908.0,300427,White,M,Aged 55 to 64 years,Not a youth,13,1.0,1.0,Weapons & Homicide,,,,,,1.0,1,1,1,0,1,12189
12190,2021,Jan-Mar,1022139,6041539.0,333747,White,M,Aged 25 to 34 years,Not a youth,12,,,Weapons,,,,,,,None,None,None,None,None,12190
12191,2021,Oct-Dec,1000126,6028777.0,323724,Unknown or Legacy,M,Aged 65 years and older,Not a youth,52,,,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12191
12192,2020,Jan-Mar,1010077,6015042.0,331747,White,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,1.0,None,None,None,None,None,12192
12193,2020,July-Sept,1019306,6030572.0,326921,Black,M,Aged 45 to 54 years,Not a youth,13,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12193
12194,2021,July-Sept,1009683,6012885.0,302679,Unknown or Legacy,M,Aged 45 to 54 years,Not a youth,51,,1.0,Other Offence,,,,,,,None,None,None,None,None,12194
12195,2021,Apr-June,1003362,6061056.0,329393,Black,M,Aged 25 to 34 years,Not a youth,42,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,12195
12196,2021,July-Sept,1002934,6010445.0,329393,Black,M,Aged 25 to 34 years,Not a youth,42,,,Assault,,,,,,1.0,None,None,None,None,None,12196
12197,2020,July-Sept,1041780,6015799.0,332683,Unknown or Legacy,M,Aged 25 to 34 years,Not a youth,53,,,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,12197
12198,2021,Oct-Dec,1032208,6032306.0,332683,Black,M,Aged 25 to 34 years,Not a youth,XX,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12198
12199,2020,July-Sept,1024976,6009694.0,312048,White,F,Aged 25 to 34 years,Not a youth,31,1.0,1.0,Mischief & Fraud,,,,,,1.0,1,1,1,1,0,12199
12200,2020,Oct-Dec,1005199,6062436.0,325341,South Asian,M,Aged 35 to 44 years,Not a youth,42,,,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,12200
12201,2020,July-Sept,1011488,6007875.0,312598,Unknown or Legacy,M,Aged 35 to 44 years,Not a youth,14,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12201
12202,2021,Oct-Dec,1043587,6028638.0,312598,Black,M,Aged 35 to 44 years,Not a youth,41,,,Impaired,,,,,,,None,None,None,None,None,12202
12203,2020,Oct-Dec,1027708,6038291.0,319510,Black,M,Aged 35 to 44 years,Not a youth,12,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12203
12204,2020,Apr-June,1035837,6049494.0,324681,White,M,Aged 35 to 44 years,Not a youth,XX,,,Warrant,,,,,,,None,None,None,None,None,12204
12205,2020,July-Sept,1047246,6031905.0,324681,White,M,Aged 35 to 44 years,Not a youth,51,1.0,1.0,Harassment & Threatening,,1.0,,,,,1,1,0,0,0,12205
12206,2021,Apr-June,1043967,6044001.0,324681,White,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,12206
12207,2021,July-Sept,1054952,6057855.0,324681,White,M,Aged 35 to 44 years,Not a youth,XX,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12207
12208,2020,Apr-June,1046059,6002798.0,304094,Black,M,Aged 35 to 44 years,Not a youth,13,,1.0,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,12208
12209,2020,July-Sept,1058111,6047835.0,328339,White,F,Aged 25 to 34 years,Not a youth,12,,,Drug Related,,,,,,,None,None,None,None,None,12209
12210,2021,Apr-June,1027795,6045810.0,332106,White,M,Aged 35 to 44 years,Not a youth,31,,1.0,Police Category - Administrative,,,,,,1.0,None,None,None,None,None,12210
12211,2020,July-Sept,1022452,6021552.0,317096,Black,M,Aged 55 to 64 years,Not a youth,XX,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,12211
12212,2020,July-Sept,1007164,6012980.0,321785,White,F,Aged 35 to 44 years,Not a youth,22,,1.0,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,12212
12213,2021,Oct-Dec,1049796,6005754.0,321785,White,F,Aged 35 to 44 years,Not a youth,22,,,LLA,,,,,,,None,None,None,None,None,12213
12214,2021,Apr-June,1019678,6014391.0,330992,Black,M,Aged 25 to 34 years,Not a youth,22,,1.0,Drug Related,,,,,,,None,None,None,None,None,12214
12215,2020,Apr-June,1023678,6016255.0,331441,Black,M,Aged 35 to 44 years,Not a youth,XX,,1.0,Mischief & Fraud,,,,1.0,,,None,None,None,None,None,12215
12216,2020,Apr-June,1053602,6045749.0,331441,Black,M,Aged 35 to 44 years,Not a youth,52,1.0,1.0,Warrant,,,,,,1.0,1,1,1,0,0,12216
12217,2020,July-Sept,1034460,6015652.0,331441,Black,M,Aged 35 to 44 years,Not a youth,32,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12217
12218,2020,Apr-June,1057869,,331441,Black,M,Aged 35 to 44 years,Not a youth,XX,1.0,,Harassment & Threatening,,,,,,,1,1,1,0,0,12218
12219,2020,July-Sept,1044528,6043029.0,323755,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Weapons & Homicide,,,,,,1.0,None,None,None,None,None,12219
12220,2020,July-Sept,1000792,6037011.0,323755,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Other Statute & Other Incident Type,,,,,,,None,None,None,None,None,12220
12221,2020,July-Sept,1024888,6010067.0,323755,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12221
12222,2020,Oct-Dec,1026695,6023186.0,323755,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Vehicle Related (inc. Impaired),,,,,,,None,None,None,None,None,12222
12223,2020,Oct-Dec,1004245,6045062.0,323755,Black,M,Aged 25 to 34 years,Not a youth,53,,,Mischief & Fraud,,,,,,,None,None,None,None,None,12223
12224,2021,Jan-Mar,1013212,6040830.0,323755,Black,M,Aged 25 to 34 years,Not a youth,53,,1.0,Assault,,,,,,,None,None,None,None,None,12224
12225,2021,Jan-Mar,1055011,6022912.0,323755,Black,M,Aged 25 to 34 years,Not a youth,51,,,Mischief,,1.0,,,,,None,None,None,None,None,12225
12226,2021,Jan-Mar,1049954,6037826.0,323755,Black,M,Aged 25 to 34 years,Not a youth,53,,1.0,Robbery/Theft,,,,,,,None,None,None,None,None,12226
12227,2020,July-Sept,1059833,6011091.0,301474,White,M,Aged 25 to 34 years,Not a youth,52,,1.0,Sexual Related Crimes & Crimes Against Children,,,,,,1.0,None,None,None,None,None,12227
12228,2020,Jan-Mar,1035588,6006362.0,318191,White,M,Aged 25 to 34 years,Not a youth,55,,1.0,Assault & Other crimes against persons,,,,,,,None,None,None,None,None,12228
12229,2020,Jan-Mar,1041478,6029692.0,318937,Black,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,12229
12230,2021,Jan-Mar,1035952,6030122.0,336068,Black,M,Aged 35 to 44 years,Not a youth,XX,,,Police Category - Administrative,,,,,,,None,None,None,None,None,12230
12231,2020,Jan-Mar,1047654,6052938.0,318191,White,M,Aged 25 to 34 years,Not a youth,55,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,12231
12232,2021,Jan-Mar,1035552,6030961.0,324141,White,F,Aged 35 to 44 years,Not a youth,11,,1.0,Assault,,,1.0,1.0,,,None,None,None,None,None,12232
12233,2020,Jan-Mar,1004885,6035168.0,319555,White,M,Aged 25 to 34 years,Not a youth,54,1.0,1.0,Assault & Other crimes against persons,,,,,,1.0,1,1,1,0,0,12233
12234,2020,Jan-Mar,1035122,6033883.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,1.0,1.0,Other Statute & Other Incident Type,,,,,,,0,1,0,0,1,12234
12235,2020,July-Sept,1055025,6000724.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,Mischief & Fraud,,,,,,1.0,None,None,None,None,None,12235
12236,2020,Oct-Dec,1000347,6030083.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,Other Statute & Other Incident Type,,1.0,,,,,None,None,None,None,None,12236
12237,2021,Jan-Mar,1007036,6001985.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,12237
12238,2021,Apr-June,1047510,6010761.0,336624,White,M,Aged 35 to 44 years,Not a youth,XX,,1.0,LLA,,,,,,,None,None,None,None,None,12238
12239,2021,Apr-June,1020206,6016366.0,336624,White,M,Aged 35 to 44 years,Not a youth,32,,1.0,Assault,,1.0,,1.0,,,None,None,None,None,None,12239
12240,2021,July-Sept,1040129,6036088.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,Other Statute,,,,,,,None,None,None,None,None,12240
12241,2021,July-Sept,1044242,6024898.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,LLA,,1.0,1.0,,,,None,None,None,None,None,12241
12242,2021,July-Sept,1011786,6041547.0,336624,White,M,Aged 35 to 44 years,Not a youth,14,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12242
12243,2021,Jan-Mar,1006263,6006452.0,336068,Black,M,Aged 35 to 44 years,Not a youth,XX,,,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12243
12244,2020,Jan-Mar,1029224,6042384.0,318937,Black,M,Aged 25 to 34 years,Not a youth,51,1.0,1.0,Robbery & Theft,,,,,,1.0,1,0,0,0,0,12244
12245,2021,Oct-Dec,1014395,6026637.0,336624,White,M,Aged 35 to 44 years,Not a youth,XX,,,Assault,,,,,,,None,None,None,None,None,12245
12246,2020,Apr-June,1015550,6018190.0,318937,Black,M,Aged 25 to 34 years,Not a youth,12,1.0,1.0,Robbery & Theft,,,,,,,0,0,1,1,0,12246
12247,2020,Jan-Mar,1021688,6057570.0,336374,Black,M,Aged 35 to 44 years,Not a youth,12,,1.0,Assault & Other crimes against persons,,,,,,1.0,None,None,None,None,None,12247
12248,2021,Jan-Mar,1044031,6017668.0,301474,White,M,Aged 25 to 34 years,Not a youth,52,,1.0,FTA/FTC/Compliance Check/Parollee,,,,,,,None,None,None,None,None,12248
12249,2020,Jan-Mar,1029097,6051369.0,319828,White,M,Aged 25 to 34 years,Not a youth,XX,,,Other Statute & Other Incident Type,,1.0,,,,,None,None,None,None,None,12249
12250,2020,Jan-Mar,1031453,6048476.0,319828,White,M,Aged 25 to 34 years,Not a youth,53,1.0,1.0,Break & Enter,,,,,,1.0,1,0,0,0,0,12250
12251,2020,Jan-Mar,1040221,6051162.0,319828,White,M,Aged 25 to 34 years,Not a youth,32,1.0,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,,1,0,0,0,0,12251
12252,2020,Jan-Mar,1059972,6016006.0,319828,White,M,Aged 25 to 34 years,Not a youth,11,,1.0,"FTA/FTC, Compliance Check & Parollee",,,,,,1.0,None,None,None,None,None,12252
12253,2020,Apr-June,1026429,6025223.0,319828,White,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,1.0,None,None,None,None,None,12253
12254,2020,July-Sept,1034533,6015264.0,319828,White,M,Aged 25 to 34 years,Not a youth,XX,,,Robbery & Theft,,,,,,,None,None,None,None,None,12254
12255,2020,July-Sept,1035270,6042836.0,319828,White,M,Aged 25 to 34 years,Not a youth,53,1.0,1.0,Robbery & Theft,,,1.0,,,,1,0,1,0,1,12255
12256,2020,July-Sept,1017302,6040871.0,319828,White,M,Aged 25 to 34 years,Not a youth,11,1.0,1.0,Robbery & Theft,,,,,,1.0,0,1,1,0,0,12256
12257,2020,Oct-Dec,1009113,6062461.0,319828,White,M,Aged 25 to 34 years,Not a youth,XX,,,Other Offence,,,,,,1.0,None,None,None,None,None,12257
12258,2020,Oct-Dec,1017622,6049635.0,319828,White,M,Aged 25 to 34 years,Not a youth,13,,1.0,Assault & Other crimes against persons,,,1.0,,,,None,None,None,None,None,12258
12259,2020,Oct-Dec,1000949,6029728.0,319828,White,M,Aged 25 to 34 years,Not a youth,22,,,"FTA/FTC, Compliance Check & Parollee",,,,,,,None,None,None,None,None,12259
12260,2021,Jan-Mar,1001453,6062593.0,319828,White,M,Aged 25 to 34 years,Not a youth,13,,1.0,Police Category - Administrative,,,,,,,None,None,None,None,None,12260
12261,2021,Apr-June,1011538,6001525.0,319828,White,M,Aged 25 to 34 years,Not a youth,XX,,,FTA/FTC/Compliance Check/Parollee,,,,,,1.0,None,None,None,None,None,12261
12262,2021,Apr-June,1022773,6054782.0,319828,White,M,Aged 25 to 34 years,Not a youth,13,,1.0,Robbery/Theft,,,,,,,None,None,None,None,None,12262
