HH_ID,AGEGRP,AGEIMM,CF_RP,CFSTAT,CFSTRUCT,CIP2021,CITIZEN,CITOTH,CMA,EF_RP,EMPIN,HDGREE,WEIGHT
108686,12,99,1,1,1,13,1,5,825,1,1000,1,100.5951601
108687,88,7,1,2,2,88,2,3,535,1,99999999,88,100.4176077
108688,11,10,1,2,2,11,3,2,999,1,26000,5,100.4176077
108689,12,99,1,1,1,13,1,5,999,1,99999999,1,100.1576517
108690,10,99,1,1,1,10,1,5,999,1,99000,7,99.97458425
108691,12,5,1,1,1,5,2,5,933,1,99999999,5,100.4811749
108692,8,99,1,3,3,13,1,5,462,1,44000,2,100.111806
108693,11,99,3,7,9,13,1,5,999,3,99999999,1,99.97458425
108694,7,99,3,6,9,13,1,5,999,3,74000,2,100.4176077
108695,12,99,1,1,1,2,1,5,999,1,99999999,4,100.4279472
108696,11,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
108697,9,7,1,2,2,5,2,4,462,1,31000,7,100.111806
108698,8,99,3,6,9,13,1,5,462,3,99999999,2,100.111806
108699,12,99,1,1,1,1,1,5,999,1,99999999,8,100.4811749
108700,8,99,1,2,2,4,1,5,933,1,80000,7,100.4811749
108701,11,99,3,6,9,13,1,5,999,3,97000,2,100.5951601
108702,11,6,1,2,2,8,2,2,999,1,110000,4,100.4176077
108703,7,88,1,2,2,7,8,8,535,1,130000,88,100.4176077
108704,8,1,3,6,9,13,2,2,999,3,48000,2,100.4176077
108705,7,6,1,2,2,5,3,3,535,1,48000,5,100.4176077
108706,13,99,3,6,9,5,1,5,462,3,99999999,5,100.111806
108707,13,99,1,1,1,13,1,5,999,1,1,1,100.4176077
108708,13,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
108709,6,99,3,6,9,5,1,5,999,3,61000,5,100.4176077
108710,9,99,3,6,9,10,1,5,999,3,99999999,5,100.4176077
108711,3,99,3,7,9,13,1,5,462,3,5000,2,100.111806
108712,13,6,3,6,9,13,2,2,999,3,99999999,2,100.4176077
108713,11,99,2,2,2,11,1,5,999,2,10000,5,100.4811749
108714,7,99,1,2,2,10,1,5,462,1,18000,8,100.111806
108715,12,99,1,1,1,8,1,5,835,1,99999999,4,100.5951601
108716,12,11,1,1,1,4,2,1,999,1,99999999,8,100.4811749
108717,6,99,1,2,2,10,1,5,999,1,10000,3,100.111806
108718,6,99,1,2,2,5,1,5,535,1,80000,5,100.4176077
108719,88,8,1,88,8,88,2,5,825,1,19000,88,100.5951601
108720,5,99,3,6,9,13,1,5,535,3,37000,2,100.4176077
108721,13,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
108722,9,99,3,6,9,5,1,5,999,3,218074,8,100.111806
108723,8,6,3,6,9,4,2,4,462,3,34000,8,100.111806
108724,7,88,1,2,2,13,8,8,535,1,78000,88,100.4176077
108725,7,6,2,2,2,8,2,5,933,2,56000,5,100.4811749
108726,10,99,1,2,2,88,1,5,999,1,120000,3,100.4811749
108727,11,99,1,1,1,4,1,5,999,1,130000,7,100.4176077
108728,13,99,1,1,1,13,1,5,462,1,99999999,2,100.111806
108729,6,99,1,3,3,8,1,5,999,1,4000,4,100.111806
108730,13,99,3,6,9,13,1,5,999,3,99999999,1,100.9644705
108731,11,99,1,3,3,10,1,5,999,1,218074,6,100.111806
108732,13,99,1,3,3,5,1,5,999,1,99999999,5,100.5951601
108733,12,99,1,2,2,3,1,5,535,1,99999999,7,100.4176077
108734,5,99,3,7,9,4,1,5,999,3,55000,7,100.4176077
108735,8,99,1,3,3,10,1,5,999,1,35000,5,100.111806
108736,10,99,1,2,2,11,1,5,999,1,63000,3,100.111806
108737,12,99,1,1,1,8,1,5,535,1,99999999,5,100.4176077
108738,13,4,1,1,1,8,2,2,999,1,99999999,7,100.4811749
108739,7,99,1,2,2,6,1,5,999,1,31000,7,100.4176077
108740,88,99,3,7,9,13,1,5,999,3,29000,2,100.5951601
108741,12,9,1,1,1,4,2,5,933,1,99999999,5,100.4811749
108742,11,7,1,88,8,5,2,5,933,1,54000,88,100.4811749
108743,11,99,2,1,1,13,1,5,999,2,40000,2,100.4811749
108744,13,12,1,1,1,10,2,5,933,1,99999999,5,100.4811749
108745,11,99,2,2,2,13,1,5,999,2,99999999,2,99.97458425
108746,13,99,1,1,1,13,1,5,999,1,41000,1,100.17917
108747,12,99,3,6,9,4,1,5,999,3,1000,8,100.111806
108748,11,99,3,6,9,2,1,5,999,3,3000,7,100.4176077
108749,11,99,1,2,2,88,1,5,999,1,38000,88,100.4279472
108750,13,99,3,6,9,4,1,5,999,3,99999999,7,99.97458425
108751,13,99,3,6,9,13,1,5,462,3,99999999,1,100.111806
108752,7,99,3,6,9,5,1,5,999,3,75000,7,100.4279472
108753,8,99,3,6,9,13,1,5,999,3,26000,2,100.111806
108754,9,99,1,3,3,4,1,1,999,1,99999999,7,100.4176077
108755,5,99,3,6,9,13,1,5,999,3,80000,1,100.5951601
108756,11,6,3,6,9,11,2,2,999,3,27000,5,100.111806
108757,5,99,1,1,1,10,1,5,462,1,15000,7,100.111806
108758,9,7,1,2,2,5,3,4,462,1,140000,6,100.111806
108759,7,99,3,6,9,13,1,5,933,3,89000,2,100.4811749
108760,11,99,1,3,3,10,1,5,999,1,9000,5,100.4279472
108761,13,6,3,6,9,8,2,2,999,3,99999999,6,100.111806
108762,12,99,3,6,9,8,1,5,999,3,99999999,8,100.4811749
108763,11,99,3,6,9,5,1,5,999,3,230811,7,100.9644705
108764,88,99,1,88,8,13,1,5,999,1,99999999,88,100.4811749
108765,88,99,1,3,3,5,1,5,999,1,53000,88,99.97458425
108766,8,99,1,2,2,13,1,5,999,1,63000,2,100.4176077
108767,9,99,1,2,2,6,1,5,999,1,130000,7,100.111806
108768,13,8,3,6,9,13,2,5,535,3,99999999,2,100.4176077
108769,9,99,3,6,9,13,1,5,835,3,99999999,1,100.5951601
108770,8,99,1,2,2,13,1,5,999,1,64000,2,100.4279472
108771,13,99,1,1,1,13,1,5,999,1,38000,1,100.4176077
108772,12,99,1,1,1,4,1,5,999,1,99999999,7,99.97458425
108773,4,4,3,8,9,13,3,4,825,1,14000,2,100.5951601
108774,13,99,3,6,9,1,1,5,999,3,4000,7,100.4176077
108775,88,6,1,2,2,13,2,5,535,1,99999999,1,100.4176077
108776,12,99,3,6,9,13,1,5,462,3,4000,2,100.111806
108777,11,99,1,1,1,13,1,5,999,1,99999999,2,100.4176077
108778,13,5,3,6,9,13,2,2,999,3,99999999,1,100.4176077
108779,9,99,1,2,2,1,1,5,999,1,85000,7,100.111806
108780,11,99,2,1,1,1,1,2,999,2,91000,7,100.4811749
108781,11,99,2,1,1,5,1,5,999,2,71000,7,100.111806
108782,8,99,1,3,3,13,1,5,999,1,7000,1,100.111806
108783,9,99,1,3,3,1,1,5,999,1,99000,8,100.4811749
108784,12,99,3,6,9,8,1,5,999,3,99999999,5,100.4811749
108785,9,99,1,3,3,13,1,5,835,1,21000,2,100.5951601
108786,4,99,1,1,1,5,1,5,999,1,4000,5,100.111806
108787,88,99,1,88,8,13,1,5,999,1,68000,1,100.4176077
108788,10,99,3,6,9,9,1,5,999,3,14000,4,100.111806
108789,11,99,2,2,2,8,1,5,535,2,100000,5,100.4176077
108790,7,99,3,8,9,8,1,5,462,2,18000,4,100.111806
108791,11,99,3,6,9,5,1,5,999,3,45000,5,100.111806
108792,12,5,3,6,9,13,2,3,999,3,35000,2,100.9644705
108793,11,99,3,6,9,13,1,5,999,3,5000,2,100.4176077
108794,12,99,1,1,1,11,1,5,825,1,99999999,3,100.5951601
108795,11,99,3,6,9,13,1,5,462,3,2000,2,100.111806
108796,11,99,1,2,2,13,1,5,999,1,50000,1,100.4176077
108797,12,99,1,1,1,9,1,5,999,1,1,8,100.17917
108798,7,99,1,2,2,10,1,5,999,1,14000,5,100.4176077
108799,8,5,1,2,2,3,2,5,535,1,47000,88,100.4176077
108800,11,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
108801,7,99,1,2,2,4,1,5,535,1,74000,7,100.4176077
108802,6,3,3,6,9,5,3,3,535,3,110000,8,100.4176077
108803,12,5,1,1,1,8,2,3,933,1,99999999,7,100.4811749
108804,11,99,1,2,2,88,1,5,999,1,120000,88,100.111806
108805,8,99,3,7,9,13,1,5,462,3,5000,88,100.111806
108806,11,9,1,3,3,5,2,4,933,1,29000,7,100.4811749
108807,11,99,1,2,2,10,1,5,999,1,99999999,5,100.4811749
108808,12,99,3,6,9,3,1,5,999,3,25000,8,100.111806
108809,7,88,1,2,2,8,8,8,999,1,99999999,8,100.4176077
108810,9,99,3,6,9,13,1,5,933,3,99999999,2,100.4811749
108811,9,99,3,6,9,10,1,5,999,3,45000,5,100.9644705
108812,12,99,1,1,1,10,1,5,999,1,99999999,5,100.4811749
108813,12,99,1,2,2,13,1,5,999,1,99999999,1,100.1576517
108814,13,4,3,6,9,13,3,2,999,3,99999999,2,100.9644705
108815,13,5,1,2,2,13,2,2,999,1,99999999,2,100.9644705
108816,12,99,3,8,9,13,1,5,999,1,99999999,1,100.111806
108817,10,99,1,3,3,7,1,5,999,1,86000,6,100.4811749
108818,5,99,1,3,3,13,1,5,462,1,1,2,100.111806
108819,10,9,1,2,2,10,3,3,999,1,99999999,8,100.4176077
108820,11,99,1,1,1,8,1,5,999,1,51000,4,100.4176077
108821,13,4,3,6,9,13,2,5,999,3,99999999,1,100.4176077
108822,9,88,1,2,2,5,8,8,462,1,640593,8,100.111806
108823,12,99,1,1,1,13,1,5,999,1,99999999,2,100.4176077
108824,13,99,3,6,9,13,1,5,999,3,99999999,2,100.5951601
108825,12,1,3,6,9,13,2,5,999,3,99999999,2,100.4176077
108826,7,5,3,6,9,4,3,3,933,3,190000,7,100.4811749
108827,11,99,3,6,9,3,1,5,999,3,32000,7,100.4176077
108828,13,99,1,1,1,1,1,5,999,1,99999999,8,100.4176077
108829,7,2,3,7,9,10,2,5,535,3,28000,8,100.4176077
108830,9,99,1,1,1,6,1,5,999,1,210000,8,100.4811749
108831,10,99,1,3,3,13,1,5,999,1,58000,2,100.111806
108832,11,99,1,2,2,5,1,5,462,1,1,5,100.111806
108833,11,99,1,1,1,13,1,5,999,1,99999999,2,100.4176077
108834,9,99,2,1,1,8,1,5,999,2,34000,5,100.111806
108835,13,99,1,1,1,13,1,5,999,1,99999999,2,100.17917
108836,5,99,1,1,1,13,1,5,462,1,74000,2,100.111806
108837,12,99,1,3,3,13,1,5,933,1,99999999,2,100.4811749
108838,11,99,1,1,1,13,1,5,999,1,19000,2,100.111806
108839,13,8,3,6,9,4,2,5,535,3,99999999,7,100.4176077
108840,88,7,1,3,3,13,2,4,999,1,17000,88,100.4176077
108841,88,99,1,2,2,13,1,5,999,2,58000,88,100.4176077
108842,6,99,3,6,9,11,1,5,999,3,55000,4,100.111806
108843,9,99,3,7,9,13,1,5,462,3,11000,1,100.111806
108844,7,1,1,1,1,3,2,2,462,1,7000,88,100.111806
108845,10,99,1,1,1,5,1,5,999,1,120000,7,100.4176077
108846,5,99,2,2,2,11,1,5,999,2,25000,3,100.111806
108847,13,99,1,1,1,3,1,5,999,1,1000,8,100.4176077
108848,5,99,2,88,8,5,1,5,999,2,16000,5,99.97458425
108849,8,5,1,3,3,13,2,5,535,1,99999999,2,100.4176077
108850,11,5,1,2,2,6,2,3,535,1,130000,7,100.4176077
108851,12,99,3,6,9,8,1,5,999,3,38000,4,100.1576517
108852,10,7,1,2,2,88,2,3,825,1,4000,88,100.5951601
108853,12,2,3,6,9,13,2,5,999,3,99999999,2,100.4811749
108854,12,99,1,1,1,13,1,5,999,1,99999999,2,100.17917
108855,10,5,1,2,2,5,2,3,999,1,180000,8,100.4176077
108856,13,11,1,2,2,88,2,3,535,1,99999999,88,100.4176077
108857,4,99,3,6,9,13,1,5,835,3,43000,2,100.5951601
108858,11,99,1,2,2,5,1,5,535,1,13000,5,100.4176077
108859,7,99,3,6,9,5,1,5,535,3,120000,7,100.4176077
108860,12,99,3,6,9,13,1,5,999,3,99999999,2,100.5951601
108861,13,99,3,6,9,13,1,5,825,3,99999999,1,100.5951601
108862,7,99,1,2,2,8,1,5,999,1,42000,5,100.111806
108863,11,99,3,6,9,13,1,5,999,3,99999999,1,100.4811749
108864,8,99,1,2,2,8,1,5,999,1,52000,4,100.111806
108865,10,99,3,6,9,11,1,5,825,3,43000,3,100.5951601
108866,9,99,1,3,3,11,1,5,825,1,140000,5,100.5951601
108867,13,99,1,1,1,8,1,5,999,1,99999999,5,100.4176077
108868,13,9,3,6,9,13,2,5,999,3,-1,1,100.4811749
108869,9,99,3,6,9,10,1,5,999,3,6000,5,100.4176077
108870,11,99,1,2,2,8,1,5,535,1,438125,7,100.4176077
108871,11,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
108872,12,7,1,1,1,8,2,5,535,1,89000,5,100.4176077
108873,9,99,1,3,3,13,1,5,999,1,110000,2,100.111806
108874,12,99,1,1,1,8,1,5,933,1,48000,5,100.4811749
108875,6,99,3,6,9,3,1,5,535,3,21000,7,100.4176077
108876,11,99,1,1,1,5,1,5,999,1,50000,5,100.111806
108877,12,99,2,1,1,8,1,5,999,2,-6000,3,100.111806
108878,12,99,3,6,9,2,1,5,999,3,1000,7,100.111806
108879,11,99,1,1,1,7,1,5,933,1,99999999,8,100.4811749
108880,11,99,3,6,9,10,1,5,999,3,54000,5,100.4176077
108881,9,99,1,3,3,11,1,5,462,1,73000,3,100.111806
108882,6,99,3,6,9,5,1,5,999,3,99999999,6,100.5951601
108883,5,99,1,1,1,8,1,5,835,1,43000,6,100.5951601
108884,10,99,3,6,9,11,1,5,999,3,99999999,3,100.111806
108885,12,99,1,1,1,8,1,2,933,1,99999999,3,100.4811749
108886,8,99,1,1,1,4,1,5,933,1,61000,5,100.4811749
108887,10,99,1,1,1,8,1,5,999,1,59000,4,100.111806
108888,11,99,1,1,1,13,1,5,999,1,22000,2,100.4176077
108889,7,99,3,6,9,13,1,5,535,3,130000,2,100.4176077
108890,11,7,1,2,2,8,2,5,535,1,99999999,88,100.4176077
108891,10,99,2,1,1,13,1,5,999,2,120000,2,100.4811749
108892,11,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
108893,11,99,1,1,1,13,1,5,999,1,15000,2,100.5951601
108894,10,99,1,3,3,5,1,5,462,1,200000,6,100.111806
108895,11,99,1,2,2,5,1,5,999,1,-50000,5,100.4176077
108896,88,99,1,3,3,10,1,5,999,1,38000,3,100.4279472
108897,11,99,1,1,1,7,1,5,825,1,190000,6,100.5951601
108898,11,99,3,6,9,3,1,5,462,3,36000,5,100.111806
108899,12,3,1,3,3,13,2,5,535,1,99999999,1,100.4176077
108900,13,99,1,1,1,11,1,5,462,1,99999999,3,100.111806
108901,88,88,1,2,2,88,8,8,835,1,75000,88,100.5951601
108902,6,99,1,1,1,1,1,5,999,1,81000,8,100.4176077
108903,7,99,1,2,2,8,1,5,999,1,110000,88,100.4811749
108904,9,7,1,3,3,10,2,3,535,1,39000,5,100.4176077
108905,11,99,1,1,1,10,1,5,999,1,41000,5,100.4811749
108906,9,7,1,3,3,10,2,3,825,1,43000,6,100.5951601
108907,9,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
108908,11,99,1,1,1,11,1,5,535,1,1,5,100.4176077
108909,12,99,1,1,1,5,1,5,999,1,99999999,7,99.97458425
108910,10,99,1,2,2,13,1,5,999,1,99999999,2,100.4176077
108911,9,99,1,2,2,8,1,5,999,1,38000,3,100.111806
108912,9,99,1,2,2,5,1,5,999,1,120000,88,99.97458425
108913,11,5,1,2,2,8,2,5,933,1,99999999,5,100.4811749
108914,12,99,1,1,1,13,1,5,999,1,5000,2,100.4176077
108915,11,99,1,1,1,13,1,5,999,1,99999999,2,100.4176077
108916,11,9,1,1,1,8,3,3,535,1,2000,7,100.4176077
108917,6,99,1,2,2,8,1,5,835,1,84000,5,100.5951601
108918,7,99,1,2,2,13,1,5,999,1,130000,2,100.4176077
108919,11,99,1,2,2,5,1,5,999,1,91000,5,100.4279472
108920,13,99,1,1,1,13,1,5,835,1,99999999,2,100.5951601
108921,6,99,3,6,9,8,1,5,462,3,13000,4,100.111806
108922,8,99,1,2,2,8,1,5,999,1,180000,5,100.4176077
108923,8,99,3,88,8,8,1,5,999,3,100000,7,100.17917
108924,5,99,3,6,9,9,1,1,933,3,57000,8,100.4811749
108925,13,99,3,6,9,13,1,5,999,3,99999999,1,100.111806
108926,12,99,2,1,1,3,1,5,999,2,99999999,8,100.4176077
108927,12,99,1,3,3,10,1,5,999,1,99999999,5,100.111806
108928,12,99,3,6,9,13,1,5,999,3,15000,2,100.4176077
108929,13,99,3,6,9,13,1,5,999,3,1,1,100.4176077
108930,13,99,3,6,9,13,1,5,999,3,99999999,2,100.111806
108931,10,99,1,1,1,13,1,5,535,1,36000,1,100.4176077
108932,9,5,1,2,2,10,2,5,462,1,38000,88,100.111806
108933,13,4,3,6,9,13,2,5,999,3,99999999,1,100.4176077
108934,11,99,2,1,1,11,1,5,999,2,43000,4,100.111806
108935,5,99,1,1,1,13,1,5,999,1,39000,2,100.4811749
108936,7,99,1,2,2,13,1,5,999,1,48000,2,100.4176077
108937,11,99,3,6,9,13,1,5,999,3,39000,2,100.4176077
108938,6,1,1,2,2,13,2,5,999,1,17000,1,100.4176077
108939,12,99,1,1,1,13,1,5,999,1,1000,2,100.4176077
108940,8,99,1,2,2,4,1,5,462,1,84000,6,100.111806
108941,8,99,1,2,2,8,1,5,999,1,48000,4,100.111806
108942,6,99,1,2,2,1,1,5,999,1,43000,7,100.4176077
108943,7,99,1,1,1,13,1,5,999,1,99999999,1,100.4279472
108944,11,99,3,8,9,13,1,5,999,2,43000,2,100.4279472
108945,13,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
108946,12,9,3,6,9,4,2,3,535,3,99999999,7,100.4176077
108947,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
108948,12,4,1,3,3,13,2,5,535,1,99999999,1,100.4176077
108949,5,99,1,1,1,10,1,5,999,1,95000,8,100.4279472
108950,11,99,3,6,9,10,1,5,535,3,16000,7,100.4176077
108951,13,99,1,1,1,13,1,5,999,1,99999999,1,100.111806
108952,5,99,3,6,9,5,3,2,535,3,31000,8,100.4176077
108953,11,99,1,1,1,10,1,5,933,1,1000,7,100.4811749
108954,11,8,1,2,2,5,2,5,933,1,11000,8,100.4811749
108955,10,99,1,1,1,5,1,5,999,1,68000,5,100.111806
108956,9,7,1,1,1,5,2,4,825,1,6000,8,100.5951601
108957,8,99,1,1,1,4,1,2,933,1,28000,8,100.4811749
108958,7,5,1,1,1,4,3,4,999,1,69000,8,100.4176077
108959,12,6,3,6,9,5,2,3,535,3,220000,8,100.4176077
108960,7,6,1,3,3,13,3,4,535,1,1000,2,100.4176077
108961,12,3,3,6,9,10,2,5,999,3,99999999,5,100.4176077
108962,5,99,1,2,2,88,1,5,462,1,28000,1,100.111806
108963,12,7,1,2,2,8,2,5,535,1,99999999,88,100.4176077
108964,8,99,3,6,9,13,1,5,999,3,89000,2,100.4176077
108965,4,2,3,8,9,5,3,3,999,1,13000,5,100.4176077
108966,11,99,3,6,9,13,1,5,999,3,7000,2,100.111806
108967,6,99,1,2,2,13,1,5,999,1,40000,2,100.4176077
108968,6,99,1,1,1,8,1,5,999,1,25000,4,100.4279472
108969,8,99,1,2,2,1,1,5,999,1,84000,7,100.111806
108970,12,5,1,1,1,13,2,5,462,1,99999999,2,100.111806
108971,88,4,1,2,2,13,2,5,999,1,14000,88,100.4176077
108972,88,5,1,2,2,13,2,5,999,1,-4000,2,100.4176077
108973,12,99,1,1,1,4,1,5,462,1,1000,8,100.111806
108974,11,99,3,6,9,5,1,5,999,3,66000,5,100.9644705
108975,10,99,1,2,2,88,1,5,462,1,110000,88,100.111806
108976,6,99,1,1,1,8,1,5,999,1,29000,5,100.4176077
108977,12,99,1,3,3,13,1,5,999,1,99999999,2,100.111806
108978,10,99,3,6,9,13,1,5,999,3,99999999,2,100.4811749
108979,11,99,1,1,1,13,1,5,462,1,18000,2,100.111806
108980,12,99,1,1,1,4,1,5,825,1,99999999,7,100.5951601
108981,12,99,1,1,1,13,1,5,999,1,6000,2,100.9644705
108982,12,99,3,6,9,13,1,5,535,3,99999999,2,100.4176077
108983,11,99,3,6,9,1,1,5,933,3,92000,8,100.4811749
108984,10,99,3,6,9,5,1,5,999,3,43000,3,100.111806
108985,6,99,3,6,9,5,1,5,999,3,37000,5,100.1576517
108986,11,99,1,1,1,1,1,5,999,1,1000,7,100.5951601
108987,12,4,1,1,1,5,2,5,535,1,1000,5,100.4176077
108988,6,99,1,2,2,8,1,5,999,1,76000,7,99.97458425
108989,10,3,1,2,2,5,2,5,535,1,27000,7,100.4176077
108990,12,1,3,6,9,2,2,5,999,3,99999999,7,100.9644705
108991,6,5,1,2,2,6,3,4,462,1,36000,8,100.111806
108992,6,99,1,2,2,13,3,3,933,1,42000,2,100.4811749
108993,10,99,1,1,1,3,1,5,999,1,21000,7,100.111806
108994,6,99,3,6,9,5,1,5,535,3,140000,7,100.4176077
108995,11,99,1,1,1,1,1,5,825,1,150000,8,100.5951601
108996,9,99,1,3,3,5,1,5,999,1,31000,5,100.111806
108997,12,99,3,6,9,3,1,5,999,3,99999999,5,100.111806
108998,3,99,3,6,9,13,1,5,999,3,6000,2,100.4176077
108999,88,99,1,88,8,88,1,5,999,1,69000,4,100.9644705
109000,10,99,3,6,9,10,1,5,999,3,42000,5,100.1576517
109001,8,2,1,3,3,13,3,4,535,1,6000,2,100.4176077
109002,5,99,3,6,9,8,1,5,999,3,110000,5,100.4176077
109003,13,99,3,6,9,13,1,5,535,3,99999999,1,100.4176077
109004,8,6,1,2,2,13,3,2,535,1,99999999,1,100.4176077
109005,5,99,3,7,9,5,1,5,933,3,61000,7,100.4811749
109006,7,99,1,3,3,13,1,5,999,1,1000,2,100.4176077
109007,12,99,1,1,1,7,1,5,535,1,1,5,100.4176077
109008,8,99,1,2,2,8,1,5,999,1,99999999,4,100.111806
109009,6,99,1,2,2,10,1,5,999,1,54000,8,100.4811749
109010,12,7,3,6,9,13,2,5,933,3,99999999,2,100.4811749
109011,4,99,3,6,9,7,3,3,462,3,99999999,5,100.111806
109012,4,99,3,8,9,8,1,2,999,1,17000,7,100.4176077
109013,9,5,3,6,9,13,2,4,462,3,43000,1,100.111806
109014,12,99,3,6,9,13,1,5,999,3,99999999,2,100.5951601
109015,11,99,1,1,1,11,1,5,462,1,99999999,5,100.111806
109016,11,99,1,2,2,13,1,5,462,1,84000,2,100.111806
109017,6,99,3,6,9,5,1,5,535,3,110000,8,100.4176077
109018,11,99,3,6,9,8,1,5,999,3,94000,4,100.9644705
109019,10,7,1,2,2,4,2,5,535,1,4000,7,100.4176077
109020,12,99,1,1,1,13,1,5,999,1,99999999,2,100.111806
109021,13,10,1,1,1,13,2,5,835,1,99999999,2,100.5951601
109022,11,99,1,2,2,8,1,5,999,1,2000,4,100.4811749
109023,9,99,1,2,2,11,1,5,999,1,110000,5,100.5951601
109024,11,99,3,6,9,8,1,5,933,3,34000,4,100.4811749
109025,13,99,3,6,9,13,1,5,999,3,99999999,1,100.4176077
109026,7,99,1,2,2,4,1,5,999,1,34000,5,100.111806
109027,11,10,2,2,2,8,3,3,535,2,100000,5,100.4176077
109028,10,99,1,1,1,6,1,5,999,1,99999999,7,100.4811749
109029,11,99,1,2,2,8,1,5,999,1,110000,3,100.4176077
109030,6,99,1,1,1,8,3,4,535,1,57000,7,100.4176077
109031,11,3,1,1,1,6,2,5,825,1,56000,7,100.5951601
109032,9,99,1,2,2,5,3,4,999,1,1,8,100.4176077
109033,7,99,1,3,3,10,1,5,999,1,4000,5,100.4176077
109034,9,99,1,2,2,3,1,5,933,1,91000,7,100.4811749
109035,12,99,3,6,9,5,1,5,999,3,10000,6,100.111806
109036,11,99,3,6,9,10,1,5,999,3,99999999,5,100.4176077
109037,9,99,1,2,2,10,1,5,999,1,22000,5,100.4176077
109038,9,99,3,6,9,5,1,5,999,3,110000,7,100.4176077
109039,5,99,3,6,9,5,1,5,999,3,38000,5,100.9644705
109040,7,99,1,2,2,5,1,5,999,1,100000,7,100.4176077
109041,11,99,1,1,1,13,1,5,999,1,70000,2,100.4811749
109042,8,2,1,2,2,13,2,5,462,1,140000,2,100.111806
109043,13,99,1,2,2,13,1,5,835,1,99999999,1,100.5951601
109044,12,99,3,6,9,11,1,5,999,3,5000,5,100.4811749
109045,8,99,1,2,2,4,1,5,999,1,200000,7,100.4279472
109046,13,5,3,6,9,13,2,2,535,3,99999999,1,100.4176077
109047,9,99,1,2,2,11,1,5,999,1,494184,5,100.4176077
109048,11,99,3,6,9,2,1,5,535,3,2000,8,100.4176077
109049,7,99,1,2,2,10,1,5,999,1,110000,5,100.111806
109050,8,99,3,6,9,13,1,5,462,3,36000,1,100.111806
109051,88,99,1,2,2,88,1,5,999,1,25000,2,100.4176077
109052,9,99,1,1,1,1,1,5,933,1,100000,8,100.4811749
109053,8,99,3,6,9,8,1,5,462,3,93000,5,100.111806
109054,11,99,1,1,1,8,1,5,999,1,21000,5,100.5951601
109055,11,99,1,1,1,13,1,5,999,1,32000,2,100.9644705
109056,6,99,3,7,9,13,1,5,999,3,64000,2,100.4176077
109057,5,99,1,1,1,7,1,5,825,1,69000,5,100.5951601
109058,13,99,1,3,3,10,1,5,999,1,99999999,8,100.9644705
109059,9,99,1,2,2,4,1,5,999,1,94000,7,100.4176077
109060,10,5,1,2,2,8,2,5,535,1,120000,7,100.4176077
109061,11,99,1,2,2,13,1,5,999,1,99999999,2,100.4176077
109062,6,99,1,1,1,4,1,5,835,1,53000,7,100.5951601
109063,11,99,3,6,9,13,1,5,999,3,99999999,2,100.4176077
109064,12,99,1,1,1,13,1,5,999,1,2000,2,100.17917
109065,12,99,1,1,1,4,1,5,999,1,-2000,8,100.4811749
109066,12,99,3,6,9,7,1,5,999,3,99999999,8,100.1576517
109067,12,99,3,6,9,10,1,5,462,3,99999999,7,100.111806
109068,6,99,1,1,1,9,1,2,999,1,63000,7,100.9644705
109069,9,99,1,2,2,5,1,5,999,1,67000,6,100.9644705
109070,5,99,3,6,9,4,1,5,535,3,63000,8,100.4176077
109071,5,99,3,7,9,13,1,5,462,3,40000,1,100.111806
109072,8,7,1,2,2,5,2,4,999,1,71000,7,100.4176077
109073,12,7,3,6,9,8,3,3,535,3,99999999,4,100.4176077
109074,11,99,3,6,9,11,1,5,999,3,99999999,5,100.4811749
109075,8,99,3,7,9,13,1,5,999,3,71000,2,100.4279472
109076,12,99,3,6,9,3,1,5,825,3,50000,7,100.5951601
109077,5,99,3,6,9,13,1,5,535,3,31000,2,100.4176077
109078,12,5,1,1,1,8,2,5,999,1,99999999,6,100.4176077
109079,7,4,1,2,2,13,3,4,999,1,8000,2,100.9644705
109080,6,5,1,2,2,10,3,3,835,1,56000,7,100.5951601
109081,5,99,3,6,9,10,1,5,999,3,6000,3,100.17917
109082,11,99,3,6,9,13,1,5,999,3,99999999,1,100.5951601
109083,13,1,3,6,9,4,2,2,999,3,99999999,5,100.111806
109084,5,99,1,1,1,5,1,5,999,1,53000,8,100.4176077
109085,4,2,3,8,9,88,3,3,535,2,10000,88,100.4176077
109086,88,99,1,2,2,13,1,5,999,1,6000,88,99.97458425
109087,11,99,3,6,9,4,1,5,999,3,120000,8,100.4176077
109088,11,99,3,6,9,5,1,5,999,3,99999999,5,100.4176077
109089,11,99,1,3,3,13,1,5,999,1,64000,2,100.4176077
109090,11,6,3,6,9,13,2,5,999,3,24000,2,100.4279472
109091,8,99,3,6,9,7,1,5,535,3,100000,5,100.4176077
109092,8,99,1,1,1,13,1,5,999,1,97000,2,100.4176077
109093,8,99,1,2,2,1,1,5,999,1,110000,7,100.4176077
