PP_ID,AGEGRP,EMPIN,HDGREE,WEIGHT
717361101,11,2000,2,100.111805957177
717371101,7,65000,2,100.417607740762
717371102,6,21000,2,100.417607740762
717381101,11,52000,88,100.964470533697
717381102,11,11000,88,100.964470533697
717381103,5,6000,88,100.964470533697
717401101,9,150000,88,100.417607740762
717401102,9,494184,88,100.417607740762
717401103,3,52000,88,100.417607740762
717401104,3,52000,88,100.417607740762
717401206,13,-1,88,100.417607740762
717411101,11,52000,2,100.417607740762
717411102,11,71000,5,100.417607740762
717411103,4,10000,2,100.417607740762
717421101,6,85000,5,100.417607740762
717421102,6,77000,5,100.417607740762
717431101,12,1,8,100.111805957177
717471101,8,120000,7,100.111805957177
717481101,6,28000,2,100.15765171502
717481102,5,19000,2,100.15765171502
717491101,11,86000,2,100.417607740762
717501103,88,1,2,100.417607740762
717501201,88,11000,2,100.417607740762
717501204,88,10000,2,100.417607740762
717511101,11,150000,8,100.595160125175
717511102,11,130000,7,100.595160125175
717511103,3,1000,2,100.595160125175
717521101,4,75000,6,100.595160125175
717531101,8,98000,7,100.595160125175
717531102,8,64000,7,100.595160125175
717541101,3,4000,1,100.111805957177
717551101,11,1000,2,100.111805957177
717581101,12,1,2,100.417607740762
717591101,12,1,8,100.111805957177
717611101,12,1000,1,99.9745842484901
717621101,5,83000,7,100.111805957177
717621102,6,62000,5,100.111805957177
717631101,5,11000,1,100.595160125175
717661101,8,110000,2,100.417607740762
717661102,8,93000,5,100.417607740762
717671101,9,46000,2,100.481174883465
717671102,8,22000,2,100.481174883465
717691101,7,110000,8,99.9745842484901
717691102,8,89000,5,99.9745842484901
717701101,10,5000,2,100.417607740762
717701102,10,6000,5,100.417607740762
717701103,4,63000,2,100.417607740762
717711101,6,99000,2,100.595160125175
717711102,5,74000,2,100.595160125175
717731101,11,24000,3,100.417607740762
717741101,6,9000,3,100.111805957177
717741102,6,53000,2,100.111805957177
717761101,11,110000,7,100.111805957177
717771101,11,91000,5,100.417607740762
717781101,11,22000,7,100.111805957177
717781102,11,1000,8,100.111805957177
717791102,8,55000,3,100.417607740762
717801101,11,19000,5,100.417607740762
717801102,11,170000,5,100.417607740762
717811102,11,36000,88,100.417607740762
717811103,4,6000,88,100.417607740762
717811104,5,19000,88,100.417607740762
717821101,6,41000,2,100.15765171502
717841101,6,140000,4,100.481174883465
717841102,6,57000,5,100.481174883465
717851101,7,41000,8,100.15765171502
717851102,7,10000,8,100.15765171502
717861101,6,31000,2,100.111805957177
717871101,7,41000,2,100.417607740762
717871102,8,36000,2,100.417607740762
717881102,10,19000,2,100.111805957177
717891101,9,110000,2,100.417607740762
717891102,9,59000,5,100.417607740762
717891103,3,8000,2,100.417607740762
717901101,8,72000,7,100.417607740762
717901102,8,8000,7,100.417607740762
717901203,9,68000,7,100.417607740762
717901204,8,57000,7,100.417607740762
717921101,7,62000,2,100.417607740762
717931101,11,1000,1,100.964470533697
717931102,8,30000,2,100.964470533697
717931103,7,5000,1,100.964470533697
717951201,88,33000,88,100.481174883465
717951202,88,33000,88,100.481174883465
717961105,88,9000,88,100.15765171502
717961201,88,53000,88,100.15765171502
717961202,88,12000,88,100.15765171502
717971101,10,120000,7,100.111805957177
717971102,10,88000,7,100.111805957177
717981101,10,3000,5,99.9745842484901
717981102,11,20000,1,99.9745842484901
717991101,11,49000,5,100.111805957177
718001101,7,47000,2,100.417607740762
718001102,5,36000,7,100.417607740762
718021101,8,14000,88,100.111805957177
718021102,7,3000,88,100.111805957177
718041101,8,150000,88,100.595160125175
718041102,9,28000,88,100.595160125175
718041103,3,17000,88,100.595160125175
718061101,7,52000,7,100.42794720071
718061102,6,12000,7,100.42794720071
718071101,8,5000,6,100.111805957177
718081101,10,89000,7,100.481174883465
718091101,10,292229,7,100.111805957177
718091102,10,120000,7,100.111805957177
718091103,4,12000,5,100.111805957177
718091104,3,19000,2,100.111805957177
718101101,11,65000,2,100.111805957177
718101102,10,77000,6,100.111805957177
718121101,6,75000,8,100.417607740762
718131101,5,98000,8,100.595160125175
718141101,11,32000,2,100.417607740762
718141102,11,46000,2,100.417607740762
718151101,7,62000,8,100.42794720071
718151102,7,170000,7,100.42794720071
718181101,11,76000,2,100.522378089514
718181102,11,58000,5,100.522378089514
718191101,6,4000,2,100.417607740762
718191102,6,48000,5,100.417607740762
718201101,11,28000,2,100.481174883465
718201102,11,36000,2,100.481174883465
718201103,6,91000,4,100.481174883465
718211101,11,78000,88,100.417607740762
718211102,11,110000,88,100.417607740762
718211103,5,14000,88,100.417607740762
718211104,3,1000,88,100.417607740762
718241102,12,-1000,2,100.595160125175
718251101,9,130000,88,100.481174883465
718251102,7,38000,88,100.481174883465
718251205,7,35000,88,100.481174883465
718271101,11,13000,1,100.111805957177
718271102,11,23000,3,100.111805957177
718281101,10,25000,5,100.481174883465
718291202,9,56000,5,100.481174883465
718301101,9,56000,6,100.42794720071
718301102,11,29000,3,100.42794720071
718311101,13,51000,1,100.595160125175
718321101,4,15000,2,100.595160125175
718331101,8,44000,2,100.417607740762
718331102,3,18000,1,100.417607740762
718341102,5,52000,3,100.111805957177
718351101,8,2000,1,100.595160125175
718351102,8,55000,2,100.595160125175
718371101,6,95000,7,100.111805957177
718371102,6,13000,7,100.111805957177
718381101,11,82000,5,100.111805957177
718391102,11,248627,2,100.595160125175
718401101,10,33000,5,99.9745842484901
718421101,10,100000,5,100.417607740762
718421102,3,4000,2,100.417607740762
718431101,10,200000,4,100.481174883465
718431102,10,26000,2,100.481174883465
718431103,4,49000,5,100.481174883465
718431104,3,1000,2,100.481174883465
718441201,8,110000,5,100.481174883465
718441202,6,75000,5,100.481174883465
718451101,6,51000,2,100.111805957177
718461101,11,438125,1,100.417607740762
718461102,5,5000,2,100.417607740762
718471101,6,83000,5,99.9745842484901
718471102,6,17000,5,99.9745842484901
718481101,7,42000,2,100.417607740762
718491101,9,48000,5,100.417607740762
718501201,9,90000,5,100.417607740762
718501202,9,16000,2,100.417607740762
718521101,3,7000,1,100.111805957177
718531101,3,23000,1,100.417607740762
718551101,10,130000,8,100.417607740762
718561101,5,64000,2,100.481174883465
718561102,8,120000,7,100.481174883465
718571101,10,110000,7,100.481174883465
718581101,7,120000,3,100.42794720071
718591101,7,98000,8,100.595160125175
718601101,6,91000,8,100.417607740762
718611101,6,11000,7,100.964470533697
718611102,6,130000,8,100.964470533697
718621101,11,16000,5,99.9745842484901
718651101,8,68000,8,100.595160125175
718651102,7,83000,8,100.595160125175
718661101,8,86000,7,100.179169992005
718681101,9,150000,6,100.111805957177
718681104,7,26000,2,100.111805957177
718691101,12,130000,7,100.111805957177
718691102,12,36000,8,100.111805957177
718701102,11,42000,2,100.417607740762
718701103,4,51000,4,100.417607740762
718711101,10,130000,88,100.595160125175
718711102,10,72000,88,100.595160125175
718711103,4,11000,88,100.595160125175
718711104,3,18000,88,100.595160125175
718711105,3,5000,88,100.595160125175
718721101,9,60000,7,100.111805957177
718731101,5,21000,5,100.481174883465
718751101,7,6000,7,100.42794720071
718751102,7,11000,7,100.42794720071
718761101,9,41000,7,100.481174883465
718761102,8,52000,8,100.481174883465
718771101,7,51000,5,100.964470533697
718771102,6,26000,5,100.964470533697
718811101,11,30000,5,100.417607740762
718821101,11,45000,2,100.964470533697
718821102,11,1,2,100.964470533697
718831101,11,46000,2,100.111805957177
718851101,7,140000,8,100.595160125175
718861101,11,78000,5,100.111805957177
718861102,5,9000,7,100.111805957177
718871101,11,37000,5,100.481174883465
718871102,11,110000,4,100.481174883465
718881101,11,18000,2,100.179169992005
718881102,11,25000,2,100.179169992005
718891102,8,-2000,7,100.481174883465
718901102,5,36000,4,100.595160125175
718911101,12,45000,7,100.481174883465
718921101,7,41000,5,100.111805957177
718931101,11,100000,8,100.417607740762
718931102,10,15000,5,100.417607740762
718931103,6,130000,7,100.417607740762
718971101,10,29000,5,100.417607740762
718981102,11,9000,1,100.417607740762
719011101,6,63000,8,100.111805957177
719011102,7,110000,7,100.111805957177
719041101,5,1,88,100.111805957177
719041102,8,1000,88,100.111805957177
719051101,9,50000,1,100.111805957177
719051102,8,34000,1,100.111805957177
719051103,3,2000,1,100.111805957177
719061101,7,46000,2,100.111805957177
719071101,6,22000,1,100.595160125175
719071103,5,15000,7,100.595160125175
719081101,8,10000,8,100.111805957177
719081102,7,82000,4,100.111805957177
719091101,4,9000,7,100.111805957177
719101101,11,42000,5,100.417607740762
719111101,5,16000,3,100.111805957177
719111102,5,85000,4,100.111805957177
719121101,11,50000,3,100.417607740762
719141101,11,9000,1,100.417607740762
719141102,11,1000,2,100.417607740762
719151101,9,51000,5,100.417607740762
719161101,9,130000,2,100.595160125175
719171101,10,100000,2,100.417607740762
719171102,11,39000,2,100.417607740762
719171103,4,20000,2,100.417607740762
719171104,3,3000,1,100.417607740762
719191101,10,110000,8,100.595160125175
719191102,3,8000,2,100.595160125175
719211101,7,39000,2,100.111805957177
719211102,8,36000,2,100.111805957177
719221101,12,85000,1,100.595160125175
719221102,11,7000,2,100.595160125175
719231101,9,72000,7,100.481174883465
719251101,7,33000,5,100.417607740762
719251102,9,9000,2,100.417607740762
719261105,4,27000,88,100.15765171502
719261201,11,327975,88,100.15765171502
719261202,11,160000,88,100.15765171502
719261203,4,17000,88,100.15765171502
719261204,4,5000,88,100.15765171502
719271101,10,110000,7,100.595160125175
719281101,6,20000,5,100.111805957177
719281102,7,51000,7,100.111805957177
719291101,8,8000,5,100.111805957177
719301101,88,89000,88,100.42794720071
719311101,11,223011,7,100.481174883465
719321101,8,29000,7,100.417607740762
719331101,7,63000,5,100.417607740762
719331102,6,19000,5,100.417607740762
719341101,10,59000,1,100.595160125175
719341104,4,51000,5,100.595160125175
719351101,7,1000,5,100.417607740762
719361101,5,57000,3,100.111805957177
719361103,4,1000,5,100.111805957177
719371101,8,72000,5,100.964470533697
719381101,12,15000,5,100.417607740762
719381102,11,25000,2,100.417607740762
719381103,6,66000,5,100.417607740762
719381104,5,20000,5,100.417607740762
719391101,9,67000,3,100.111805957177
719391102,3,11000,5,100.111805957177
719401101,9,53000,3,100.111805957177
719421101,11,25000,2,100.595160125175
719421102,11,57000,6,100.595160125175
719431101,13,1000,3,100.417607740762
719431102,12,1000,1,100.417607740762
719441101,8,30000,7,100.481174883465
719441102,8,7000,3,100.481174883465
719451101,12,20000,7,100.481174883465
719451102,12,1000,5,100.481174883465
719461201,88,45000,88,100.179169992005
719461202,88,96000,88,100.179169992005
719471101,12,69000,3,100.111805957177
719471102,11,17000,5,100.111805957177
719481101,88,2000,88,100.42794720071
719491101,11,-1,88,100.417607740762
719491103,5,45000,88,100.417607740762
719491104,4,17000,88,100.417607740762
719501101,5,76000,8,100.111805957177
719501102,5,12000,8,100.111805957177
719521101,11,61000,7,100.417607740762
719521102,10,20000,7,100.417607740762
719521103,4,3000,7,100.417607740762
719531101,5,22000,7,100.417607740762
719541101,6,8000,2,100.481174883465
719541102,7,63000,2,100.481174883465
719551101,7,1,2,100.481174883465
719551102,7,55000,1,100.481174883465
719561102,6,28000,5,99.9745842484901
719571101,88,8000,88,100.42794720071
719571102,88,6000,88,100.42794720071
719581101,8,100000,2,100.417607740762
719581102,8,80000,5,100.417607740762
719581103,4,2000,2,100.417607740762
719601101,8,56000,5,100.111805957177
719601102,8,72000,3,100.111805957177
719601103,3,8000,1,100.111805957177
719611101,8,19000,2,100.595160125175
719611102,8,3000,3,100.595160125175
719621101,4,24000,5,100.964470533697
719621102,5,5000,7,100.964470533697
719641101,8,87000,3,100.595160125175
719671101,12,98000,5,100.111805957177
719681101,6,27000,5,100.42794720071
719681102,6,120000,2,100.42794720071
719691101,9,82000,7,100.111805957177
719691102,10,160000,8,100.111805957177
719701101,11,21000,5,100.595160125175
719711101,9,84000,5,100.417607740762
719721101,8,15000,5,100.595160125175
719721102,9,160000,4,100.595160125175
719731101,6,34000,8,100.111805957177
719741101,13,1,2,100.417607740762
719741102,13,1,2,100.417607740762
719751101,11,94000,8,100.417607740762
719751102,11,100000,7,100.417607740762
719771101,6,120000,5,100.595160125175
719771102,6,-2000,5,100.595160125175
719791101,8,36000,5,100.111805957177
719801101,6,96000,8,100.111805957177
719801102,6,61000,7,100.111805957177
719811101,11,16000,5,100.417607740762
719811102,11,48000,4,100.417607740762
719811103,6,31000,2,100.417607740762
719821101,12,100000,7,100.111805957177
719831101,11,64000,2,100.42794720071
719831102,10,52000,2,100.42794720071
719831103,4,14000,2,100.42794720071
719831104,3,28000,2,100.42794720071
719841101,13,15000,88,100.15765171502
719851101,11,110000,8,100.111805957177
719871101,11,48000,7,99.9745842484901
719901101,88,33000,5,99.9745842484901
719901102,88,45000,5,99.9745842484901
719911101,6,3000,2,100.111805957177
719921102,7,45000,2,100.417607740762
719931101,4,6000,2,100.417607740762
719931102,4,4000,2,100.417607740762
719941101,11,6000,5,100.417607740762
719941102,11,13000,7,100.417607740762
719941103,10,15000,5,100.417607740762
719951101,11,53000,88,100.595160125175
719951102,10,64000,88,100.595160125175
719951103,3,8000,88,100.595160125175
719991101,9,38000,6,100.111805957177
719991102,8,7000,8,100.111805957177
720001101,8,40000,5,100.417607740762
720001102,7,29000,2,100.417607740762
720001103,4,21000,2,100.417607740762
720011101,4,4000,2,100.111805957177
720011102,4,21000,1,100.111805957177
720021101,5,13000,8,100.417607740762
720021102,12,33000,5,100.417607740762
720031101,4,45000,2,100.481174883465
720031102,4,51000,2,100.481174883465
720041103,5,23000,1,100.111805957177
720041201,5,13000,3,100.111805957177
720051101,13,2000,7,100.481174883465
720061106,88,29000,2,100.417607740762
720062201,88,150000,8,100.417607740762
720062202,88,67000,8,100.417607740762
720071101,9,110000,8,100.595160125175
720071104,8,100000,8,100.595160125175
720081101,10,58000,1,100.417607740762
720081102,9,7000,1,100.417607740762
720091101,11,12000,3,100.417607740762
720101101,9,41000,7,100.964470533697
720111101,11,260000,7,100.417607740762
720111102,11,74000,5,100.417607740762
720111103,5,68000,5,100.417607740762
720121101,9,77000,2,100.417607740762
720131102,13,1000,1,100.417607740762
720141101,10,77000,4,100.15765171502
720151101,11,9000,2,100.111805957177
720161101,13,1000,2,100.481174883465
720171101,4,27000,2,100.481174883465
720181102,9,110000,7,100.417607740762
720191101,11,54000,6,100.595160125175
720191102,11,83000,5,100.595160125175
720191103,4,19000,2,100.595160125175
720201101,10,180000,5,100.417607740762
720201102,11,18000,2,100.417607740762
720211101,12,2000,5,100.481174883465
720221101,7,54000,7,100.417607740762
720221102,7,17000,6,100.417607740762
720231101,5,52000,7,100.417607740762
720231102,10,3000,2,100.417607740762
720231103,10,41000,8,100.417607740762
720241101,9,20000,1,99.9745842484901
720241102,9,36000,1,99.9745842484901
720261101,11,37000,6,100.481174883465
720271101,13,5000,6,100.481174883465
720271102,13,6000,6,100.481174883465
720291101,88,1000,2,100.964470533697
720301103,11,13000,1,100.111805957177
720311101,12,47000,1,100.417607740762
720311102,12,29000,2,100.417607740762
720321101,12,56000,7,100.595160125175
720321102,12,110000,8,100.595160125175
720331102,11,45000,2,100.417607740762
720331103,5,110000,4,100.417607740762
720351101,10,120000,5,100.417607740762
720351102,10,87000,7,100.417607740762
720371101,11,1,5,100.417607740762
720381101,13,1,1,100.111805957177
720391101,11,49000,3,100.111805957177
720391102,8,35000,2,100.111805957177
720391103,3,10000,5,100.111805957177
720391104,4,11000,5,100.111805957177
720401102,10,17000,7,100.417607740762
720401103,4,2000,2,100.417607740762
720411105,88,27000,7,100.111805957177
720421101,9,56000,7,100.111805957177
720431101,13,2000,2,100.111805957177
720441101,6,63000,2,100.417607740762
720441102,6,68000,2,100.417607740762
720471105,4,19000,88,100.964470533697
720472201,11,45000,88,100.964470533697
720472202,10,48000,88,100.964470533697
720472203,4,13000,88,100.964470533697
720472204,4,14000,88,100.964470533697
720481101,4,1,2,100.111805957177
720481102,5,2000,5,100.111805957177
720501101,4,1000,2,100.111805957177
720511101,6,14000,8,100.417607740762
720511102,6,23000,8,100.417607740762
720521101,10,15000,5,100.417607740762
720531101,6,100000,7,100.595160125175
720531102,7,50000,7,100.595160125175
720541101,12,-1,4,100.417607740762
720551101,9,71000,8,100.111805957177
720561101,11,58000,2,100.417607740762
720571101,88,64000,88,100.481174883465
720571102,88,74000,88,100.481174883465
720571203,88,7000,88,100.481174883465
720571206,88,2000,88,100.481174883465
720581101,11,11000,1,100.417607740762
720581102,11,120000,2,100.417607740762
720591101,6,59000,2,100.481174883465
720601101,8,48000,1,100.964470533697
720601102,6,53000,2,100.964470533697
720611101,5,80000,8,100.417607740762
720621102,12,16000,1,100.179169992005
720641102,6,79000,8,100.595160125175
720651102,6,44000,5,100.417607740762
720661101,11,41000,4,100.417607740762
720661102,8,33000,2,100.417607740762
720681101,5,70000,7,100.417607740762
720681102,6,96000,7,100.417607740762
720701101,7,97000,8,100.417607740762
720701102,10,82000,5,100.417607740762
720711102,5,17000,3,100.417607740762
720711103,11,48000,6,100.417607740762
720721101,11,53000,8,100.481174883465
720731101,8,8000,5,100.15765171502
720731102,8,58000,5,100.15765171502
720741101,5,87000,8,100.417607740762
720751101,5,71000,8,100.417607740762
720751102,6,76000,7,100.417607740762
720761101,11,200000,8,100.417607740762
720781101,12,1000,1,100.417607740762
720801101,8,58000,2,100.42794720071
720801102,9,35000,2,100.42794720071
720811101,11,60000,2,100.15765171502
720811103,4,21000,2,100.15765171502
720811104,3,5000,2,100.15765171502
720821102,12,25000,1,100.417607740762
720831101,13,2000,2,100.111805957177
720841101,9,5000,2,100.595160125175
720841102,9,210000,7,100.595160125175
720841103,3,3000,1,100.595160125175
720861101,8,5000,1,100.481174883465
720881101,10,48000,7,100.417607740762
720881102,11,160000,7,100.417607740762
720881104,3,2000,2,100.417607740762
720891101,10,33000,2,100.417607740762
720891102,11,31000,2,100.417607740762
720901101,11,61000,2,100.481174883465
720901102,10,98000,2,100.481174883465
720901103,6,59000,7,100.481174883465
720911101,11,17000,1,100.42794720071
720931101,11,24000,2,100.111805957177
720941101,12,2000,2,100.417607740762
720961103,6,11000,2,100.42794720071
720971101,11,56000,2,100.111805957177
720971102,10,58000,2,100.111805957177
720981103,4,1000,88,100.964470533697
720981201,10,47000,88,100.964470533697
720981204,4,16000,88,100.964470533697
720991101,8,36000,2,100.111805957177
721001101,9,110000,7,100.417607740762
721001103,4,1000,2,100.417607740762
721021101,7,64000,5,100.417607740762
721021102,9,110000,5,100.417607740762
721041101,13,1,8,100.417607740762
721051101,8,92000,2,100.417607740762
721051102,8,120000,2,100.417607740762
721061101,10,39000,88,100.417607740762
721061102,10,22000,88,100.417607740762
721061103,4,23000,88,100.417607740762
721061104,3,5000,88,100.417607740762
721071101,6,37000,2,100.111805957177
721081201,88,57000,2,100.417607740762
721081202,88,15000,5,100.417607740762
721081203,88,7000,2,100.417607740762
721091101,6,40000,1,100.179169992005
721091102,4,11000,2,100.179169992005
721101101,13,1000,2,100.964470533697
721111103,88,34000,5,100.595160125175
721112101,88,55000,5,100.595160125175
721112202,88,26000,5,100.595160125175
721131101,7,7000,2,100.111805957177
721151101,7,33000,5,100.481174883465
721151102,7,33000,7,100.481174883465
721161101,7,59000,2,100.481174883465
721171101,10,48000,2,100.179169992005
721181101,11,21000,4,100.417607740762
721181102,12,19000,4,100.417607740762
721191101,11,27000,7,100.595160125175
721201101,9,218074,5,100.111805957177
721201102,10,160000,4,100.111805957177
721211101,6,77000,7,100.595160125175
721211102,7,74000,4,100.595160125175
721221102,11,1000,5,100.417607740762
721231101,11,30000,3,100.111805957177
721241101,13,1,8,100.481174883465
721241102,12,1000,8,100.481174883465
721251101,6,79000,5,100.111805957177
721261101,9,36000,88,100.42794720071
721261102,11,28000,88,100.42794720071
721261103,4,11000,88,100.42794720071
721261104,4,36000,88,100.42794720071
721261105,3,2000,88,100.42794720071
721271101,9,130000,7,100.111805957177
721271102,9,85000,7,100.111805957177
721281101,11,40000,5,100.964470533697
721281102,12,11000,1,100.964470533697
721291101,6,88000,7,100.481174883465
721291102,7,75000,8,100.481174883465
721301101,8,66000,5,100.111805957177
721301102,8,3000,5,100.111805957177
721301103,4,1,5,100.111805957177
721301104,4,13000,5,100.111805957177
721311101,9,40000,4,100.417607740762
721321101,6,35000,5,100.111805957177
721321102,7,35000,4,100.111805957177
721341101,12,3000,5,100.15765171502
721351101,4,6000,2,100.42794720071
721361101,8,92000,5,100.595160125175
721371101,6,13000,7,100.417607740762
721391102,12,-15000,8,100.417607740762
721401101,12,120000,7,100.111805957177
721411101,8,63000,2,100.42794720071
721411102,7,85000,7,100.42794720071
721421101,12,1000,2,100.417607740762
721421102,11,7000,2,100.417607740762
721431101,11,10000,1,100.481174883465
721431102,11,91000,2,100.481174883465
721451101,6,20000,2,100.481174883465
721461101,6,17000,6,100.481174883465
721471101,8,200000,5,100.417607740762
721481102,11,17000,7,100.111805957177
721501101,12,1000,4,100.417607740762
721521102,11,3000,1,100.111805957177
721541101,7,1,7,100.417607740762
721541102,7,74000,7,100.417607740762
721551101,6,80000,7,100.595160125175
721561101,12,3000,4,100.417607740762
721571101,8,85000,8,100.111805957177
721581102,10,31000,2,100.417607740762
721591101,12,2000,8,100.481174883465
721611101,11,48000,5,100.481174883465
721621102,9,-1000,3,100.111805957177
721621103,3,1000,2,100.111805957177
721641101,9,43000,2,100.417607740762
721641102,9,66000,2,100.417607740762
721651102,7,17000,5,100.417607740762
721671101,7,57000,7,100.111805957177
721691101,6,5000,5,100.481174883465
721701101,7,120000,8,100.111805957177
721701102,7,73000,8,100.111805957177
721721101,5,44000,7,100.595160125175
721721102,11,31000,8,100.595160125175
721731101,8,55000,2,100.417607740762
721731102,7,26000,5,100.417607740762
721741101,7,140000,7,100.417607740762
721741102,8,16000,7,100.417607740762
721751101,5,71000,5,100.481174883465
721761105,12,59000,5,100.417607740762
721761201,9,110000,5,100.417607740762
721761202,9,100000,6,100.417607740762
721771101,88,59000,88,100.964470533697
721771102,88,38000,88,100.964470533697
721771104,88,3000,88,100.964470533697
721771105,88,3000,88,100.964470533697
721781101,8,120000,5,100.417607740762
721781102,8,67000,2,100.417607740762
721801101,10,10000,5,100.481174883465
721801102,9,35000,5,100.481174883465
721811101,9,74000,1,100.595160125175
721811102,9,15000,1,100.595160125175
721821101,7,17000,7,100.595160125175
721831101,10,100000,5,100.417607740762
721831102,9,40000,5,100.417607740762
721831103,3,8000,2,100.417607740762
721841101,9,17000,7,100.111805957177
721851101,10,14000,5,100.417607740762
721861101,88,44000,88,100.42794720071
721861102,88,52000,88,100.42794720071
721861103,88,13000,88,100.42794720071
721871101,11,5000,2,100.964470533697
721881101,5,35000,7,100.481174883465
721881102,4,51000,7,100.481174883465
721891101,10,6000,5,100.964470533697
721891102,11,10000,1,100.964470533697
721901102,6,14000,3,100.111805957177
721911101,10,9000,5,100.595160125175
721911102,4,34000,2,100.595160125175
721911103,4,34000,2,100.595160125175
721931101,5,52000,2,100.481174883465
721951101,11,35000,2,100.595160125175
721961201,11,57000,7,100.595160125175
721971102,12,5000,7,100.111805957177
721981101,4,3000,2,100.417607740762
721991101,4,28000,1,100.111805957177
721991102,4,110000,4,100.111805957177
722001101,6,54000,5,100.417607740762
722011101,5,110000,8,100.481174883465
722011102,6,87000,7,100.481174883465
722021101,11,7000,1,100.417607740762
722031101,11,26000,2,100.111805957177
722031102,12,6000,2,100.111805957177
722041101,5,4000,7,100.595160125175
722041103,6,190000,8,100.595160125175
722061101,5,48000,1,100.595160125175
722061102,6,44000,5,100.595160125175
722071101,11,45000,2,100.111805957177
722081101,11,97000,3,100.417607740762
722091101,12,34000,8,100.417607740762
722101101,10,84000,5,100.595160125175
722101102,3,6000,2,100.595160125175
722111101,5,62000,7,100.481174883465
722111102,6,30000,7,100.481174883465
722121101,11,25000,2,100.417607740762
722131101,7,40000,5,100.964470533697
722131102,7,11000,7,100.964470533697
722131103,3,7000,1,100.964470533697
722141101,11,2000,2,100.417607740762
722141102,12,48000,2,100.417607740762
722151101,88,7000,88,101.098005203819
722151102,88,20000,88,101.098005203819
722151104,88,38000,88,101.098005203819
722151105,88,100000,88,101.098005203819
722161101,8,140000,8,100.111805957177
722181101,12,3000,7,100.111805957177
722201101,8,110000,8,100.111805957177
722211101,12,1,4,100.595160125175
722231101,13,1,4,100.417607740762
722241101,12,13000,1,100.111805957177
722251101,6,34000,8,100.111805957177
722251102,6,110000,8,100.111805957177
722261101,6,3000,2,100.481174883465
722261102,7,7000,2,100.481174883465
722271101,10,27000,7,100.111805957177
722271102,12,35000,5,100.111805957177
722291101,7,72000,2,100.15765171502
722291102,8,13000,8,100.15765171502
722301101,7,10000,1,100.417607740762
722331101,5,7000,5,100.595160125175
722331102,6,100000,5,100.595160125175
722341101,12,29000,2,100.417607740762
722341102,9,-4000,4,100.417607740762
722351103,5,22000,1,100.111805957177
722361101,5,74000,8,100.111805957177
722361102,5,61000,7,100.111805957177
722371101,12,23000,1,100.595160125175
722401101,6,68000,2,100.595160125175
722401102,5,39000,7,100.595160125175
722411101,10,7000,3,100.481174883465
722431101,9,9000,1,100.595160125175
722451101,6,47000,2,100.417607740762
722451203,11,70000,2,100.417607740762
722461101,4,1000,2,100.417607740762
722461102,4,14000,1,100.417607740762
722471105,12,31000,88,100.481174883465
722471201,7,30000,88,100.481174883465
722471202,8,21000,88,100.481174883465
722481101,6,89000,8,100.417607740762
722491101,6,61000,8,100.111805957177
722491102,7,59000,8,100.111805957177
722501101,12,1000,2,100.111805957177
722501203,8,50000,2,100.111805957177
722511101,5,60000,8,100.595160125175
722511102,5,55000,5,100.595160125175
722521101,7,4000,5,100.417607740762
722521102,8,40000,2,100.417607740762
722531101,88,20000,88,100.42794720071
722531102,88,1,88,100.42794720071
722551101,13,1,8,100.417607740762
722561101,11,35000,4,100.595160125175
722561102,11,33000,2,100.595160125175
722571101,6,120000,8,100.417607740762
722571102,8,110000,5,100.417607740762
722591102,12,9000,2,100.417607740762
722591201,8,150000,7,100.417607740762
722601201,88,1,88,100.595160125175
722601202,88,23000,88,100.595160125175
722611101,11,-10000,1,100.481174883465
722621101,8,59000,7,100.417607740762
722621102,8,100000,7,100.417607740762
722631102,12,15000,7,100.595160125175
722641102,11,91000,5,100.595160125175
722661101,8,59000,2,100.417607740762
722661102,7,63000,1,100.417607740762
722671102,11,6000,1,100.417607740762
722671103,6,9000,7,100.417607740762
722681101,11,170000,5,100.595160125175
722701104,88,59000,88,100.964470533697
722701203,88,42000,88,100.964470533697
722711101,9,34000,6,100.481174883465
722731102,13,1,5,100.417607740762
722741101,9,83000,2,100.417607740762
722741102,9,90000,2,100.417607740762
722751101,5,41000,2,100.42794720071
722751102,5,66000,7,100.42794720071
722761101,88,15000,88,100.417607740762
722761102,88,25000,88,100.417607740762
722761203,88,33000,88,100.417607740762
722771201,11,13000,88,100.417607740762
722771202,11,3000,88,100.417607740762
722771303,6,100000,88,100.417607740762
722771304,6,12000,88,100.417607740762
722811101,10,96000,3,100.595160125175
722811102,8,100000,6,100.595160125175
722821101,9,120000,5,100.417607740762
722821102,9,62000,5,100.417607740762
722821103,4,43000,6,100.417607740762
722821104,4,14000,2,100.417607740762
722831101,12,11000,2,99.9745842484901
722861101,12,60000,2,100.417607740762
722861102,12,60000,5,100.417607740762
722871101,88,60000,3,100.417607740762
722871102,88,3000,7,100.417607740762
722871103,88,45000,2,100.417607740762
722871104,88,7000,2,100.417607740762
722891101,11,44000,6,100.111805957177
722901101,9,9000,7,100.481174883465
722911101,9,19000,2,100.481174883465
722911102,8,18000,2,100.481174883465
722921102,4,16000,1,100.417607740762
722931101,11,41000,4,100.111805957177
722931102,12,17000,1,100.111805957177
722941101,9,71000,3,100.111805957177
722941102,8,21000,3,100.111805957177
722951101,7,-21000,5,100.417607740762
722951102,7,41000,5,100.417607740762
722961101,11,6000,1,100.111805957177
