HH_ID,CMA,MODE,PWDUR,WEIGHT
20398,999,9,9,100.42794720071
20399,462,9,9,100.111805957177
20400,999,9,9,100.417607740762
20401,999,9,9,100.111805957177
20402,999,2,2,100.111805957177
20403,999,2,1,100.417607740762
20404,535,2,5,100.417607740762
20405,999,9,9,100.595160125175
20406,535,9,9,100.417607740762
20407,999,9,9,100.481174883465
20408,462,2,2,100.111805957177
20409,535,9,9,100.417607740762
20410,999,9,9,100.417607740762
20411,535,9,9,100.417607740762
20412,999,2,1,100.15765171502
20413,999,9,9,100.111805957177
20414,535,9,9,100.417607740762
20415,999,2,8,100.417607740762
20416,999,2,2,100.417607740762
20417,999,9,9,100.417607740762
20418,999,9,9,100.595160125175
20419,999,2,3,100.111805957177
20420,462,2,2,100.111805957177
20421,535,2,3,100.417607740762
20422,999,9,9,100.964470533697
20423,999,9,9,100.111805957177
20424,999,9,9,101.098005203819
20425,999,2,1,100.481174883465
20426,535,9,9,100.417607740762
20427,825,9,9,100.595160125175
20428,999,2,8,100.417607740762
20429,535,2,1,100.417607740762
20430,999,2,1,100.42794720071
20431,535,9,9,100.417607740762
20432,999,2,1,100.417607740762
20433,999,9,9,100.417607740762
20434,999,9,9,100.42794720071
20435,999,2,1,100.111805957177
20436,535,2,1,100.417607740762
20437,999,9,9,100.15765171502
20438,462,9,9,100.111805957177
20439,835,9,9,100.595160125175
20440,999,2,5,100.417607740762
20441,999,9,9,100.417607740762
20442,999,9,9,100.481174883465
20443,999,2,1,100.111805957177
20444,535,2,1,100.417607740762
20445,933,6,3,100.481174883465
20446,999,6,3,100.15765171502
20447,999,9,9,100.417607740762
20448,933,9,9,100.481174883465
20449,462,9,9,100.111805957177
20450,999,2,3,100.111805957177
20451,933,9,9,100.481174883465
20452,999,9,9,100.417607740762
20453,999,2,1,100.417607740762
20454,999,2,8,101.098005203819
20455,535,9,9,100.417607740762
20456,999,5,2,99.9745842484901
20457,535,9,9,100.417607740762
20458,999,2,1,99.9745842484901
20459,999,9,9,100.179169992005
20460,933,2,1,100.481174883465
20461,999,2,2,100.417607740762
20462,825,9,9,100.595160125175
20463,462,7,1,100.111805957177
20464,999,9,9,100.481174883465
20465,999,9,9,100.417607740762
20466,835,2,1,100.595160125175
20467,999,2,4,100.417607740762
20468,999,2,3,100.417607740762
20469,535,2,2,100.417607740762
20470,933,7,3,100.481174883465
20471,835,2,2,100.595160125175
20472,535,9,9,100.417607740762
20473,835,2,3,100.595160125175
20474,999,9,8,100.15765171502
20475,462,7,2,100.111805957177
20476,999,7,1,101.098005203819
20477,999,2,3,100.111805957177
20478,999,2,5,100.417607740762
20479,999,2,1,100.417607740762
20480,999,9,9,100.111805957177
20481,825,2,2,100.595160125175
20482,999,9,9,100.111805957177
20483,462,9,9,100.111805957177
20484,535,9,9,100.417607740762
20485,999,2,4,100.111805957177
20486,933,9,9,100.481174883465
20487,933,9,9,100.481174883465
20488,999,9,9,100.964470533697
20489,535,9,9,100.417607740762
20490,999,9,9,100.417607740762
20491,535,9,9,100.417607740762
20492,999,9,9,99.9745842484901
20493,999,9,9,100.417607740762
20494,535,9,9,100.417607740762
20495,999,2,1,100.417607740762
20496,462,9,9,100.111805957177
20497,999,9,9,100.417607740762
20498,933,2,3,100.481174883465
20499,999,9,9,100.417607740762
20500,535,5,3,100.417607740762
20501,462,9,9,100.111805957177
20502,999,9,9,100.417607740762
20503,462,2,3,100.111805957177
20504,999,2,1,100.42794720071
20505,999,2,1,100.417607740762
20506,933,9,9,100.481174883465
20507,999,2,2,100.481174883465
20508,999,2,2,100.111805957177
20509,535,9,9,100.417607740762
20510,462,2,1,100.111805957177
20511,999,9,9,100.417607740762
20512,462,2,1,100.111805957177
20513,535,9,9,100.417607740762
20514,933,2,2,100.481174883465
20515,825,2,3,100.595160125175
20516,535,9,9,100.417607740762
20517,999,2,3,99.9745842484901
20518,999,9,9,100.481174883465
20519,462,9,9,100.111805957177
20520,999,9,9,100.42794720071
20521,999,9,9,100.964470533697
20522,999,9,9,100.417607740762
20523,535,2,3,100.417607740762
20524,999,9,9,100.417607740762
20525,999,9,9,100.417607740762
20526,999,2,2,100.111805957177
20527,999,9,9,100.111805957177
20528,462,9,9,100.111805957177
20529,999,7,1,100.42794720071
20530,535,9,9,100.417607740762
20531,999,2,1,100.417607740762
20532,462,2,8,100.111805957177
20533,999,2,2,100.111805957177
20534,999,9,9,100.417607740762
20535,933,1,3,100.481174883465
20536,825,2,3,100.595160125175
20537,535,9,9,100.417607740762
20538,999,5,1,100.111805957177
20539,835,6,2,100.595160125175
20540,999,9,9,100.417607740762
20541,462,4,1,100.111805957177
20542,933,9,9,100.481174883465
20543,999,9,9,100.964470533697
20544,933,5,2,100.481174883465
20545,835,9,9,100.595160125175
20546,999,9,9,100.481174883465
20547,999,2,2,100.417607740762
20548,999,9,9,100.417607740762
20549,999,9,9,100.417607740762
20550,535,6,4,100.417607740762
20551,999,9,9,100.417607740762
20552,999,2,2,100.111805957177
20553,462,9,9,100.111805957177
20554,999,9,9,100.417607740762
20555,462,2,3,100.111805957177
20556,999,2,3,100.417607740762
20557,999,9,9,100.111805957177
20558,999,9,9,100.417607740762
20559,999,2,1,100.964470533697
20560,999,9,9,100.111805957177
20561,999,9,9,100.417607740762
20562,999,9,9,100.481174883465
20563,999,9,9,100.417607740762
20564,933,2,3,100.481174883465
20565,933,9,9,100.481174883465
20566,999,9,9,100.417607740762
20567,999,9,9,100.522378089514
20568,999,9,9,100.417607740762
20569,462,9,9,100.111805957177
20570,535,9,9,100.417607740762
20571,999,2,2,100.964470533697
20572,535,2,4,100.417607740762
20573,999,2,1,100.417607740762
20574,535,6,8,100.417607740762
20575,999,9,9,100.111805957177
20576,835,9,9,100.595160125175
20577,999,9,9,100.417607740762
20578,999,9,9,100.481174883465
20579,999,9,9,100.179169992005
20580,535,1,2,100.417607740762
20581,462,2,2,100.111805957177
20582,999,9,9,100.417607740762
20583,933,2,1,100.481174883465
20584,999,9,9,100.417607740762
20585,999,2,2,100.417607740762
20586,999,9,9,100.417607740762
20587,999,2,1,100.481174883465
20588,999,9,9,100.111805957177
20589,535,9,9,100.417607740762
20590,999,9,9,100.964470533697
20591,999,2,2,100.111805957177
20592,999,2,1,100.417607740762
20593,462,9,9,100.111805957177
20594,535,9,9,100.417607740762
20595,999,9,9,100.15765171502
20596,999,9,9,100.417607740762
20597,462,2,2,100.111805957177
20598,999,2,3,100.481174883465
20599,999,2,8,100.417607740762
20600,999,2,1,100.964470533697
20601,535,9,9,100.417607740762
20602,462,9,9,100.111805957177
20603,535,9,9,100.417607740762
20604,535,9,9,100.417607740762
20605,999,9,9,100.111805957177
20606,462,9,9,100.111805957177
20607,933,6,8,100.481174883465
20608,999,2,1,100.111805957177
20609,999,9,9,100.179169992005
20610,999,2,1,100.417607740762
20611,999,2,1,100.595160125175
20612,825,9,9,100.595160125175
20613,999,9,9,100.111805957177
20614,825,9,9,100.595160125175
20615,999,9,9,100.111805957177
20616,999,9,9,100.964470533697
20617,999,9,9,100.417607740762
20618,999,9,8,100.964470533697
20619,835,9,8,100.595160125175
20620,933,9,9,100.481174883465
20621,999,9,9,100.417607740762
20622,999,9,9,100.417607740762
20623,999,9,9,100.15765171502
20624,999,9,9,100.417607740762
20625,999,9,9,100.417607740762
20626,933,2,1,100.481174883465
20627,999,2,3,100.964470533697
20628,999,9,9,100.417607740762
20629,535,9,9,100.417607740762
20630,999,9,9,100.417607740762
20631,535,9,9,100.417607740762
20632,999,2,1,99.9745842484901
20633,999,2,2,100.964470533697
20634,535,9,9,100.417607740762
20635,999,2,2,100.417607740762
20636,999,2,2,100.481174883465
20637,999,2,8,101.098005203819
20638,999,2,3,100.417607740762
20639,999,9,9,100.417607740762
20640,999,9,9,100.417607740762
20641,999,9,9,100.417607740762
20642,535,9,9,100.417607740762
20643,933,9,9,100.481174883465
20644,999,2,1,100.595160125175
20645,999,9,9,100.417607740762
20646,999,9,9,100.417607740762
20647,933,9,9,100.481174883465
20648,462,9,9,100.111805957177
20649,462,9,9,100.111805957177
20650,462,2,2,100.111805957177
20651,999,9,9,100.111805957177
20652,999,9,9,100.42794720071
20653,999,2,2,100.481174883465
20654,462,2,2,100.111805957177
20655,999,9,9,100.179169992005
20656,535,2,3,100.417607740762
20657,825,9,9,100.595160125175
20658,999,2,2,100.417607740762
20659,825,9,9,100.595160125175
20660,535,9,9,100.417607740762
20661,999,9,9,100.111805957177
20662,999,9,9,100.42794720071
20663,535,2,4,100.417607740762
20664,462,2,3,100.111805957177
20665,999,9,9,100.417607740762
20666,535,2,2,100.417607740762
20667,999,2,3,100.417607740762
20668,933,2,4,100.481174883465
20669,535,9,9,100.417607740762
20670,999,2,1,100.595160125175
20671,999,9,9,100.111805957177
20672,535,6,5,100.417607740762
20673,999,9,9,100.481174883465
20674,933,2,2,100.481174883465
20675,835,2,3,100.595160125175
20676,462,2,2,100.111805957177
20677,462,9,9,100.111805957177
20678,999,2,2,100.481174883465
20679,999,9,9,100.417607740762
20680,999,9,9,100.111805957177
20681,999,2,1,100.111805957177
20682,999,2,1,100.595160125175
20683,999,9,9,100.417607740762
20684,462,9,9,100.111805957177
20685,999,2,1,100.417607740762
20686,835,2,3,100.595160125175
20687,999,9,9,100.15765171502
20688,999,9,9,100.111805957177
20689,999,9,9,100.595160125175
20690,999,9,9,100.417607740762
20691,462,9,9,100.111805957177
20692,999,9,9,100.417607740762
20693,999,9,9,100.595160125175
20694,999,9,9,100.417607740762
20695,999,9,9,100.42794720071
20696,999,9,9,100.42794720071
20697,999,2,2,100.417607740762
20698,933,2,1,100.481174883465
20699,999,2,2,100.417607740762
20700,933,2,2,100.481174883465
20701,535,9,9,100.417607740762
20702,933,9,9,100.481174883465
20703,462,9,9,100.111805957177
20704,999,9,9,100.417607740762
20705,535,2,3,100.417607740762
20706,999,7,3,99.9745842484901
20707,999,9,9,100.111805957177
20708,999,9,9,100.179169992005
20709,825,2,2,100.595160125175
20710,999,9,9,100.481174883465
20711,825,2,2,100.595160125175
20712,462,9,9,100.111805957177
20713,835,9,9,100.595160125175
20714,535,9,9,100.417607740762
20715,999,9,9,100.417607740762
20716,999,9,9,100.42794720071
20717,999,2,5,100.481174883465
20718,999,9,9,100.417607740762
20719,999,9,9,100.417607740762
20720,999,9,9,100.481174883465
20721,999,7,1,100.111805957177
20722,933,9,9,100.481174883465
20723,462,2,5,100.111805957177
20724,999,9,9,100.111805957177
20725,462,2,2,100.111805957177
20726,999,9,8,100.111805957177
20727,535,2,2,100.417607740762
20728,999,9,8,100.15765171502
20729,999,9,9,100.42794720071
20730,825,6,2,100.595160125175
20731,462,9,9,100.111805957177
20732,999,9,9,100.111805957177
20733,999,2,1,100.481174883465
20734,999,9,9,100.111805957177
20735,933,2,3,100.481174883465
20736,999,9,9,100.417607740762
20737,999,9,9,99.9745842484901
20738,999,9,9,100.111805957177
20739,999,2,1,100.42794720071
20740,999,2,2,100.111805957177
20741,933,9,9,100.481174883465
20742,535,9,9,100.417607740762
20743,462,9,9,100.111805957177
20744,999,9,9,99.9745842484901
20745,999,9,9,100.481174883465
20746,999,2,2,100.111805957177
20747,999,9,9,100.417607740762
20748,999,9,9,100.111805957177
20749,462,9,9,100.111805957177
20750,535,2,5,100.417607740762
20751,535,9,9,100.417607740762
20752,999,9,9,100.417607740762
20753,999,9,9,100.481174883465
20754,999,9,9,100.417607740762
20755,999,9,9,100.417607740762
20756,535,2,1,100.417607740762
20757,462,9,9,100.111805957177
20758,835,9,9,100.595160125175
20759,462,2,1,100.111805957177
20760,535,2,1,100.417607740762
20761,462,2,1,100.111805957177
20762,999,2,1,100.964470533697
20763,933,9,9,100.481174883465
20764,999,9,9,100.417607740762
20765,933,9,9,100.481174883465
20766,999,2,3,100.481174883465
20767,462,9,9,100.111805957177
20768,462,2,3,100.111805957177
20769,999,2,2,100.111805957177
20770,999,9,9,100.964470533697
20771,999,9,9,100.111805957177
20772,999,9,9,100.417607740762
20773,462,9,9,100.111805957177
20774,535,2,4,100.417607740762
20775,999,9,9,100.111805957177
20776,535,9,9,100.417607740762
20777,535,9,9,100.417607740762
20778,999,9,9,100.595160125175
20779,999,9,9,100.111805957177
20780,999,9,9,100.481174883465
20781,999,9,9,100.481174883465
20782,999,9,8,100.111805957177
20783,462,2,1,100.111805957177
20784,999,9,9,100.417607740762
20785,535,2,1,100.417607740762
20786,999,9,9,100.111805957177
20787,933,9,9,100.481174883465
20788,835,9,9,100.595160125175
20789,999,9,9,100.417607740762
20790,999,9,9,100.15765171502
20791,999,9,9,100.111805957177
20792,999,2,2,100.111805957177
20793,999,9,9,100.111805957177
20794,535,9,9,100.417607740762
20795,999,9,9,100.417607740762
20796,999,9,9,100.417607740762
20797,999,2,1,100.111805957177
20798,999,9,9,99.9745842484901
20799,999,2,3,100.417607740762
20800,999,7,1,99.9745842484901
20801,933,9,9,100.481174883465
20802,835,9,9,100.595160125175
20803,535,9,9,100.417607740762
20804,999,9,9,100.111805957177
20805,999,2,1,100.417607740762
20806,535,6,2,100.417607740762
20807,535,9,9,100.417607740762
20808,999,9,9,100.111805957177
20809,535,6,4,100.417607740762
20810,999,9,9,100.417607740762
20811,535,9,9,100.417607740762
20812,999,2,2,100.595160125175
20813,999,9,9,100.417607740762
20814,999,2,3,100.417607740762
20815,999,9,9,99.9745842484901
20816,999,9,8,100.417607740762
20817,999,2,2,100.111805957177
20818,535,9,9,100.417607740762
20819,999,2,2,100.417607740762
20820,535,9,9,100.417607740762
20821,825,2,2,100.595160125175
20822,462,9,9,100.111805957177
20823,999,9,9,99.9745842484901
20824,999,2,1,99.9745842484901
20825,999,2,2,100.111805957177
20826,462,9,9,100.111805957177
20827,999,9,9,100.481174883465
20828,999,9,9,100.522378089514
20829,999,2,2,100.417607740762
20830,999,2,3,100.417607740762
20831,999,9,9,100.111805957177
20832,999,9,9,100.481174883465
20833,999,2,1,100.111805957177
20834,535,2,2,100.417607740762
20835,462,2,5,100.111805957177
20836,535,2,2,100.417607740762
20837,999,5,3,100.417607740762
20838,999,2,4,100.417607740762
20839,999,9,9,100.417607740762
20840,999,6,2,100.42794720071
20841,535,2,2,100.417607740762
20842,999,2,8,100.595160125175
20843,999,9,9,100.417607740762
20844,462,9,9,100.111805957177
20845,999,9,9,100.179169992005
20846,999,2,2,100.179169992005
20847,999,6,4,100.417607740762
20848,999,2,3,100.595160125175
20849,999,9,9,100.417607740762
20850,535,9,9,100.417607740762
20851,835,2,2,100.595160125175
20852,462,9,9,100.111805957177
20853,535,2,1,100.417607740762
20854,999,2,1,100.417607740762
20855,999,9,9,100.15765171502
20856,835,9,9,100.595160125175
20857,999,9,8,100.417607740762
20858,462,2,2,100.111805957177
20859,999,9,9,100.179169992005
20860,999,9,9,100.15765171502
20861,462,9,9,100.111805957177
20862,462,6,5,100.111805957177
20863,835,2,2,100.595160125175
20864,999,9,9,100.417607740762
20865,933,9,9,100.481174883465
20866,999,9,9,100.111805957177
20867,999,9,9,100.417607740762
20868,462,2,2,100.111805957177
20869,462,9,9,100.111805957177
20870,933,2,2,100.481174883465
20871,999,2,1,100.417607740762
20872,535,4,1,100.417607740762
20873,535,9,9,100.417607740762
20874,462,2,1,100.111805957177
20875,825,9,9,100.595160125175
20876,535,9,9,100.417607740762
20877,999,5,2,100.481174883465
20878,825,2,2,100.595160125175
20879,999,9,9,100.417607740762
20880,535,2,2,100.417607740762
20881,825,2,2,100.595160125175
20882,535,9,9,100.417607740762
20883,999,9,9,100.417607740762
20884,462,2,4,100.111805957177
20885,999,9,9,100.15765171502
20886,825,9,9,100.595160125175
20887,999,9,9,100.481174883465
20888,835,2,8,100.595160125175
20889,999,9,9,100.595160125175
20890,825,9,9,100.595160125175
20891,535,9,9,100.417607740762
20892,535,2,1,100.417607740762
20893,535,2,3,100.417607740762
20894,462,9,9,100.111805957177
20895,933,2,2,100.481174883465
20896,933,9,9,100.481174883465
20897,999,2,5,100.417607740762
20898,535,9,9,100.417607740762
20899,999,9,9,100.417607740762
20900,999,9,9,100.111805957177
20901,999,9,9,100.595160125175
20902,999,9,9,100.111805957177
20903,535,9,9,100.417607740762
20904,999,2,1,100.481174883465
20905,999,9,9,100.417607740762
20906,999,2,3,100.417607740762
20907,825,9,9,100.595160125175
20908,999,9,9,100.111805957177
20909,835,9,9,100.595160125175
20910,999,9,9,100.481174883465
20911,999,9,9,100.42794720071
20912,825,9,9,100.595160125175
20913,999,9,9,100.417607740762
20914,825,2,3,100.595160125175
20915,825,9,9,100.595160125175
20916,999,2,2,100.595160125175
20917,825,2,1,100.595160125175
20918,999,2,4,100.417607740762
20919,999,7,1,100.111805957177
20920,535,9,9,100.417607740762
20921,999,9,9,100.15765171502
20922,999,9,9,100.481174883465
20923,999,6,5,100.481174883465
20924,933,6,3,100.481174883465
20925,999,9,9,100.417607740762
20926,999,2,4,100.417607740762
20927,933,9,9,100.481174883465
20928,825,9,9,100.595160125175
20929,535,9,9,100.417607740762
20930,999,9,9,100.111805957177
20931,999,9,9,100.417607740762
20932,999,2,1,100.15765171502
20933,999,2,1,100.111805957177
20934,999,9,9,100.417607740762
20935,835,9,9,100.595160125175
20936,999,9,9,100.417607740762
20937,999,4,2,100.111805957177
20938,535,9,9,100.417607740762
20939,535,9,9,100.417607740762
20940,999,2,1,100.417607740762
20941,999,9,9,99.9745842484901
20942,999,2,2,100.417607740762
20943,999,9,9,100.111805957177
20944,462,2,1,100.111805957177
20945,462,2,1,100.111805957177
20946,999,9,9,100.42794720071
20947,999,2,3,100.42794720071
20948,535,9,9,100.417607740762
20949,999,9,9,100.964470533697
20950,999,2,8,100.481174883465
20951,933,9,9,100.481174883465
20952,999,2,2,100.481174883465
20953,462,9,9,100.111805957177
20954,999,7,1,100.964470533697
20955,999,9,9,100.417607740762
20956,999,9,9,100.111805957177
20957,535,2,4,100.417607740762
20958,999,2,1,100.111805957177
20959,462,2,1,100.111805957177
20960,535,2,1,100.417607740762
20961,999,9,9,100.111805957177
20962,999,9,9,100.111805957177
20963,535,2,1,100.417607740762
20964,535,9,9,100.417607740762
20965,999,9,9,100.42794720071
20966,999,2,5,101.098005203819
20967,999,9,9,100.481174883465
20968,535,9,9,100.417607740762
20969,999,9,9,100.111805957177
20970,462,6,5,100.111805957177
20971,999,9,9,99.9745842484901
20972,933,2,5,100.481174883465
20973,462,2,3,100.111805957177
20974,462,6,8,100.111805957177
20975,462,9,9,100.111805957177
20976,999,9,9,100.42794720071
20977,999,9,9,100.417607740762
20978,999,9,9,100.417607740762
20979,535,9,9,100.417607740762
20980,999,2,3,100.111805957177
20981,999,9,9,99.9745842484901
20982,999,2,1,100.42794720071
20983,933,2,4,100.481174883465
20984,462,6,5,100.111805957177
20985,535,9,9,100.417607740762
20986,999,2,1,100.481174883465
20987,999,7,1,100.481174883465
20988,462,9,9,100.111805957177
20989,999,9,9,100.417607740762
20990,535,9,9,100.417607740762
20991,933,9,9,100.481174883465
20992,535,9,9,100.417607740762
20993,933,2,2,100.481174883465
20994,999,9,9,100.111805957177
20995,999,9,9,100.417607740762
20996,999,9,9,100.179169992005
20997,835,2,4,100.595160125175
20998,999,9,9,100.111805957177
20999,535,9,9,100.417607740762
21000,999,9,9,100.111805957177
21001,999,9,9,100.111805957177
21002,999,9,9,100.111805957177
21003,999,9,9,100.964470533697
21004,999,9,9,100.417607740762
21005,999,4,5,100.179169992005
21006,999,9,9,100.964470533697
21007,999,2,2,100.481174883465
21008,999,9,9,100.42794720071
21009,535,9,9,100.417607740762
21010,835,2,4,100.595160125175
21011,999,9,8,99.9745842484901
21012,933,9,9,100.481174883465
21013,835,2,2,100.595160125175
21014,999,9,9,100.417607740762
21015,999,2,2,100.111805957177
21016,462,9,9,100.111805957177
21017,999,9,9,100.417607740762
21018,999,9,9,100.595160125175
21019,999,9,9,100.15765171502
21020,999,2,2,100.522378089514
21021,999,2,1,100.111805957177
21022,999,9,9,100.111805957177
21023,999,2,2,100.964470533697
21024,999,9,9,100.595160125175
21025,999,9,9,100.417607740762
21026,535,9,8,100.417607740762
21027,999,9,9,100.417607740762
21028,999,4,1,100.481174883465
21029,462,9,9,100.111805957177
21030,825,9,8,100.595160125175
21031,999,9,9,100.42794720071
21032,999,9,9,100.111805957177
21033,535,7,2,100.417607740762
21034,999,9,9,100.417607740762
21035,535,9,9,100.417607740762
21036,535,6,5,100.417607740762
21037,999,9,9,100.417607740762
21038,999,9,9,100.964470533697
21039,999,2,4,100.111805957177
21040,999,9,9,100.417607740762
21041,999,2,2,100.417607740762
21042,999,2,1,100.417607740762
21043,999,9,9,100.417607740762
21044,999,9,9,100.179169992005
21045,933,9,9,100.481174883465
21046,999,5,5,100.522378089514
21047,535,9,9,100.417607740762
21048,999,9,9,100.42794720071
21049,999,9,9,100.417607740762
21050,999,9,9,100.15765171502
21051,999,2,1,100.417607740762
21052,535,1,2,100.417607740762
21053,999,9,9,100.417607740762
21054,535,2,2,100.417607740762
21055,999,9,9,100.964470533697
21056,999,9,9,99.9745842484901
21057,999,2,1,100.481174883465
21058,999,9,9,100.42794720071
21059,535,6,5,100.417607740762
21060,462,2,3,100.111805957177
21061,999,2,5,100.595160125175
21062,535,9,9,100.417607740762
21063,999,2,1,100.111805957177
21064,999,9,9,100.522378089514
21065,462,9,9,100.111805957177
21066,933,2,4,100.481174883465
21067,999,9,9,100.417607740762
21068,999,6,3,100.417607740762
21069,999,9,9,100.111805957177
21070,462,6,2,100.111805957177
21071,999,9,9,100.111805957177
21072,999,9,9,100.417607740762
21073,933,2,3,100.481174883465
21074,999,9,9,100.481174883465
21075,535,9,9,100.417607740762
21076,999,9,9,100.417607740762
21077,999,2,1,99.9745842484901
21078,999,9,9,100.481174883465
21079,999,2,2,100.179169992005
21080,535,9,9,100.417607740762
21081,999,9,9,100.417607740762
21082,835,9,9,100.595160125175
21083,462,2,8,100.111805957177
21084,999,9,9,100.417607740762
21085,825,2,1,100.595160125175
21086,535,2,2,100.417607740762
21087,999,9,9,100.111805957177
21088,999,9,9,100.417607740762
21089,999,9,9,100.417607740762
21090,999,9,9,100.481174883465
21091,999,9,9,100.481174883465
21092,462,9,9,100.111805957177
21093,535,9,9,100.417607740762
21094,535,9,9,100.417607740762
21095,933,2,1,100.481174883465
21096,535,2,5,100.417607740762
21097,933,9,9,100.481174883465
21098,999,9,9,100.417607740762
21099,933,6,3,100.481174883465
21100,999,9,9,100.595160125175
21101,999,9,9,100.111805957177
21102,462,2,3,100.111805957177
21103,999,9,9,100.417607740762
21104,999,9,9,100.417607740762
21105,462,2,1,100.111805957177
21106,999,9,9,100.964470533697
21107,999,2,3,100.417607740762
21108,999,9,9,100.417607740762
21109,462,9,9,100.111805957177
21110,535,2,3,100.417607740762
21111,999,9,9,100.481174883465
21112,462,9,9,100.111805957177
21113,999,9,9,100.111805957177
21114,999,9,9,100.111805957177
21115,933,9,9,100.481174883465
21116,999,2,1,100.111805957177
21117,999,9,9,100.417607740762
21118,933,6,1,100.481174883465
21119,999,9,9,100.417607740762
21120,999,9,9,100.481174883465
21121,999,9,9,100.417607740762
21122,999,2,3,100.964470533697
21123,462,9,9,100.111805957177
21124,999,2,3,100.417607740762
21125,999,9,9,100.417607740762
21126,535,9,9,100.417607740762
21127,933,9,9,100.481174883465
21128,835,2,8,100.595160125175
21129,825,6,8,100.595160125175
21130,999,9,9,100.964470533697
21131,999,9,9,99.9745842484901
21132,999,9,9,100.111805957177
21133,999,2,2,100.417607740762
21134,999,9,9,100.417607740762
21135,999,2,1,100.417607740762
21136,999,9,9,100.481174883465
21137,999,2,1,100.481174883465
21138,999,9,9,100.417607740762
21139,999,2,2,100.417607740762
21140,999,9,9,100.417607740762
21141,999,9,9,100.417607740762
21142,999,2,1,100.481174883465
21143,535,9,9,100.417607740762
21144,999,9,9,100.417607740762
21145,835,2,8,100.595160125175
21146,462,6,5,100.111805957177
21147,999,2,1,100.417607740762
21148,535,9,9,100.417607740762
21149,999,9,9,100.417607740762
21150,999,9,9,100.417607740762
21151,999,2,1,100.111805957177
21152,535,2,3,100.417607740762
21153,535,9,9,100.417607740762
21154,835,9,9,100.595160125175
21155,999,9,9,100.417607740762
21156,999,9,9,100.595160125175
21157,535,9,9,100.417607740762
21158,999,9,9,100.417607740762
21159,999,9,9,100.417607740762
21160,535,2,2,100.417607740762
21161,933,9,9,100.481174883465
21162,999,2,5,100.481174883465
21163,535,9,9,100.417607740762
21164,999,9,9,100.15765171502
21165,999,2,8,100.417607740762
21166,999,9,9,100.417607740762
21167,999,2,2,100.111805957177
21168,999,9,9,100.417607740762
21169,999,2,5,100.417607740762
21170,535,9,9,100.417607740762
21171,999,2,1,100.111805957177
21172,999,2,3,100.417607740762
21173,999,5,1,100.417607740762
21174,999,2,2,100.417607740762
21175,999,2,3,100.111805957177
21176,535,2,4,100.417607740762
21177,535,9,9,100.417607740762
21178,999,2,1,100.417607740762
21179,999,9,9,100.111805957177
21180,999,9,9,100.417607740762
21181,999,9,9,100.111805957177
21182,535,9,9,100.417607740762
21183,825,9,9,100.595160125175
21184,999,9,9,100.417607740762
21185,999,2,2,100.481174883465
21186,535,9,9,100.417607740762
21187,462,9,9,100.111805957177
21188,999,9,9,100.111805957177
21189,999,2,1,100.42794720071
21190,535,9,9,100.417607740762
21191,999,2,4,100.595160125175
21192,999,9,9,100.111805957177
21193,999,9,9,100.417607740762
21194,999,9,9,100.481174883465
21195,835,9,9,100.595160125175
21196,933,9,9,100.481174883465
21197,999,9,9,100.481174883465
21198,999,2,2,100.964470533697
21199,999,9,9,100.417607740762
21200,999,2,1,100.417607740762
21201,825,2,8,100.595160125175
21202,933,9,9,100.481174883465
21203,999,2,2,100.111805957177
21204,535,9,9,100.417607740762
21205,999,9,9,100.417607740762
21206,535,2,4,100.417607740762
21207,535,9,9,100.417607740762
21208,535,2,1,100.417607740762
21209,535,2,2,100.417607740762
21210,999,2,2,100.417607740762
21211,999,9,9,100.111805957177
21212,999,9,9,100.111805957177
21213,999,9,9,100.481174883465
21214,933,9,8,100.481174883465
21215,999,9,9,100.111805957177
21216,535,9,9,100.417607740762
21217,999,2,2,100.595160125175
21218,462,6,2,100.111805957177
21219,825,9,9,100.595160125175
21220,535,2,1,100.417607740762
21221,999,2,4,100.417607740762
21222,835,9,9,100.595160125175
21223,999,9,9,100.964470533697
21224,933,9,9,100.481174883465
21225,999,9,9,100.111805957177
21226,999,2,1,100.111805957177
21227,835,9,9,100.595160125175
21228,999,2,1,100.481174883465
21229,999,9,9,100.111805957177
21230,999,9,9,100.111805957177
21231,999,9,9,100.111805957177
21232,999,2,2,100.111805957177
21233,999,9,9,100.417607740762
21234,999,9,9,100.417607740762
21235,999,5,1,100.111805957177
21236,535,9,9,100.417607740762
21237,999,2,1,100.179169992005
21238,999,9,9,100.417607740762
21239,999,3,2,100.417607740762
21240,999,2,1,100.111805957177
21241,999,2,2,100.417607740762
21242,999,2,1,100.417607740762
21243,999,9,9,100.417607740762
21244,999,9,9,100.111805957177
21245,462,2,2,100.111805957177
21246,835,2,1,100.595160125175
21247,535,2,5,100.417607740762
21248,933,2,2,100.481174883465
21249,825,9,9,100.595160125175
21250,999,2,2,100.417607740762
21251,835,2,2,100.595160125175
21252,999,9,9,99.9745842484901
21253,999,9,9,100.417607740762
21254,462,9,9,100.111805957177
21255,535,9,9,100.417607740762
21256,825,2,1,100.595160125175
21257,999,5,5,100.964470533697
21258,933,2,2,100.481174883465
21259,535,9,9,100.417607740762
21260,535,2,2,100.417607740762
21261,999,9,9,100.481174883465
21262,462,9,9,100.111805957177
21263,999,9,9,100.417607740762
21264,999,9,9,100.111805957177
21265,462,9,9,100.111805957177
21266,535,9,9,100.417607740762
21267,999,2,8,99.9745842484901
21268,933,2,3,100.481174883465
